"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1007","Celf3",1.65702139371955e-240,-4.10632591372721,0.028,0.944,6.96860347128757e-236
"1008","Vstm5",1.92058037503669e-240,-6.44361214864238,0.017,0.705,8.07700076721681e-236
"1009","Uqcrh",2.06333221748413e-240,-1.99263125357802,0.747,1,8.67734364062949e-236
"1010","Ggct",2.56137756278215e-240,-5.68416025549356,0.045,0.819,1.07718733402803e-235
"1011","Mirg",3.42817083588357e-240,-5.40688887888789,0.084,0.85,1.44171724503084e-235
"1012","Fxyd6",4.07255687558298e-240,-8.05880689404292,0.135,0.738,1.71271379402642e-235
"1013","2610316D01Rik",4.33655571216503e-240,-6.33397860233219,0.135,0.768,1.823738504751e-235
"1014","3110039M20Rik",4.46719635128468e-240,-5.85344000897018,0.022,0.762,1.87867942553277e-235
"1015","Rnf165",6.50955243386666e-240,-5.68371550900935,0.051,0.789,2.73759227606262e-235
"1016","Ctsb",9.06699723332944e-240,1.45883073950527,0.994,0.999,3.8131256864767e-235
"1017","Gm31445",1.56450115705519e-239,-7.09206984227173,0.101,0.733,6.5795096159956e-235
"1018","Slc7a1",2.72157832947515e-239,-5.48267998242465,0.067,0.831,1.14455976646077e-234
"1019","Ryr2",3.91050275891715e-239,-5.67161932299102,0.213,0.928,1.64456193526261e-234
"1020","Grb10",5.15158595742316e-239,-6.03068584362665,0.017,0.818,2.16649947439431e-234
"1021","Ablim2",1.1265616620499e-238,-6.08307341215361,0.174,0.791,4.73775506975086e-234
"1022","Mterf2",1.5909445225221e-238,-6.37445342141954,0.022,0.704,6.69071718946669e-234
"1023","LOC105244017",2.60694813362837e-238,1.08999612509656,0.854,0.75,1.09635203759741e-233
"1024","Dgki",3.0708451663731e-238,-5.55797919068998,0.185,0.869,1.29144393471821e-233
"1025","Ndufb5",4.2453308616872e-238,-2.28591367014925,0.511,0.999,1.78537389388255e-233
"1026","Fabp5",1.04839900217806e-237,-4.04432000810937,0.157,0.971,4.40904200365981e-233
"1027","Aff3",3.11115561009628e-237,-5.69897543827619,0.129,0.877,1.30839649182599e-232
"1028","Chac1",6.165026405811e-237,-6.65501796288248,0.011,0.693,2.59270185496382e-232
"1029","Fkbp1a",1.5077657154617e-236,-1.89084558780539,0.725,1,6.34090871637419e-232
"1030","Dnaja2",1.58005184183982e-236,-2.75815063536026,0.449,0.993,6.64490802085738e-232
"1031","Gnaz",2.85271184725392e-236,-5.7703206095739,0.039,0.781,1.19970796736263e-231
"1032","Mcf2l",3.57502759416203e-236,-5.58472928428587,0.101,0.856,1.50347785472484e-231
"1033","Cnnm1",3.80957188030063e-236,-4.3829043322666,0.062,0.914,1.60211545426043e-231
"1034","Apoo-ps",4.93424497084587e-236,-3.66267325300289,0.079,0.962,2.07509672248923e-231
"1035","Srgap2",6.95572027357752e-236,4.03917655987987,0.949,0.96,2.92522816105303e-231
"1036","Atp5c1",9.74700727510993e-236,-1.884097407978,0.781,1,4.09910390954748e-231
"1037","Gpr123",1.72098867695869e-235,-5.20329900905234,0.079,0.865,7.23761788094977e-231
"1038","Emc4",2.14641812568296e-233,-2.20469198477959,0.472,0.997,9.02676142755967e-229
"1039","Rap1gap",2.65225508337715e-233,-4.23853946037811,0.208,0.939,1.11540587531426e-228
"1040","Arl2bp",3.73620132128111e-233,-3.77337865282253,0.18,0.97,1.57125946566477e-228
"1041","Ndufa6",4.68042041893029e-233,-1.98831356250545,0.713,1,1.96835080718113e-228
"1042","Gls2",6.24472859930484e-233,-6.01393807656059,0.022,0.768,2.62622061243765e-228
"1043","Usp13",1.52440613435294e-232,-5.40555899685447,0.315,0.934,6.41088999802131e-228
"1044","Thsd7a",1.71509410333411e-232,-7.83872189932455,0.169,0.711,7.21282825157161e-228
"1045","Emr1",1.79508195160138e-232,9.64163638039125,0.927,0.12,7.54921714745962e-228
"1046","Ndufb8",1.84855441843039e-232,-1.85520448664785,0.826,1,7.77409560670903e-228
"1047","Aplp2",9.36681595405139e-232,-2.8169987220393,0.697,0.999,3.93921444947631e-227
"1048","Prickle2",1.44602893521137e-231,-5.41912083648324,0.129,0.859,6.08127468703142e-227
"1049","Larp6",2.05761902359857e-231,-5.66026661315046,0.022,0.773,8.65331680374377e-227
"1050","Tanc2",2.16483856937488e-231,2.70222663822145,0.927,0.995,9.10422860350604e-227
"1051","Flywch2",2.43545865462519e-231,-5.19100778558223,0.067,0.83,1.02423213720262e-226
"1052","Ptafr",2.90016393163237e-231,5.44237908178224,0.287,0.197,1.21966394144799e-226
"1053","Ppp3r1",3.1440121360872e-231,-2.46217328689433,0.551,0.998,1.32221430383147e-226
"1054","Cbx6",5.39835073245521e-231,-3.94946941463107,0.084,0.951,2.27027640053404e-226
"1055","Grid1",9.22052265733214e-231,-6.33907449608594,0.208,0.825,3.87769080354103e-226
"1056","Ccdc85b",3.55506156995934e-230,-3.15668990208296,0.258,0.979,1.4950811432464e-225
"1057","Atp5d",4.21671061751208e-230,-1.74076844141289,0.736,1,1.7733376501947e-225
"1058","Agmo",5.6719258668598e-230,8.8334254307374,0.775,0.197,2.38532842330789e-225
"1059","Kcnc2",9.97398250543365e-230,-5.44312204310409,0.152,0.929,4.19455834266012e-225
"1060","Clstn2",1.85203401996693e-229,-7.47824201134543,0.124,0.762,7.78872907097092e-225
"1061","Rcn2",2.75166350172838e-229,-2.55921712810742,0.32,0.994,1.15721208565187e-224
"1062","Ttyh1",3.10709004694439e-229,-5.19899070946425,0.09,0.882,1.30668671924246e-224
"1063","Rhob",1.28249667727099e-228,4.05975057929831,0.91,0.881,5.39353977626313e-224
"1064","Ran",1.90327854122861e-228,-2.01451726884616,0.579,0.999,8.00423790513692e-224
"1065","Igfbp3",2.50370990870468e-228,-5.82463114043527,0.011,0.44,1.05293520210575e-223
"1066","Gm12709",4.52638422662786e-228,-5.297010682964,0,0.842,1.90357088650835e-223
"1067","Phyhip",6.92424758171492e-228,-5.01232396980571,0.017,0.835,2.91199232049021e-223
"1068","Crhbp",9.60214924072365e-228,-8.9369363172818,0.028,0.443,4.03818386318633e-223
"1069","Krt222",9.85380426197209e-228,-5.63057358324952,0.045,0.811,4.14401738237236e-223
"1070","Snrpd1",1.13607722689451e-227,-2.20038499827145,0.365,0.997,4.77777277770484e-223
"1071","Cdh2",1.19024760221289e-227,-6.04181528026786,0.213,0.834,5.00558629110631e-223
"1072","Rnaset2a",1.62195991072203e-227,3.95763039552133,0.989,0.797,6.82115240454149e-223
"1073","Coprs",3.71040018303311e-227,-3.08293552590603,0.202,0.974,1.56040879697457e-222
"1074","Pantr1",4.387221968728e-227,-6.60705512178144,0.107,0.788,1.84504619894856e-222
"1075","Atp6v0c-ps2",8.12085083821524e-227,-2.23757614110159,0.871,1,3.41522382001142e-222
"1076","Gm5802",8.48076177511646e-227,-3.05013936159715,0.006,0.977,3.56658436452523e-222
"1077","Sub1",1.29086911311524e-226,-1.76959740463525,0.86,1,5.42875005520615e-222
"1078","Mpp2",2.7193668492444e-226,-5.72997999438802,0.011,0.751,1.14362972844973e-221
"1079","Atp6v1h",6.45151756166689e-226,-2.3799419306896,0.781,0.999,2.71318571055901e-221
"1080","Sqstm1",7.24734446392213e-226,-2.32616182688377,0.697,0.999,3.04787071430245e-221
"1081","Prmt8",8.36757453420265e-226,-6.52595415938159,0.039,0.695,3.51898347035893e-221
"1082","Mbnl1",1.1297767347918e-225,3.25076749766078,0.989,0.955,4.75127605816692e-221
"1083","Camk1g",1.63495772740581e-225,-7.00588323270715,0.017,0.662,6.87581472260513e-221
"1084","Lppr3",3.01315804984452e-225,-4.91026467617025,0.118,0.908,1.26718361786211e-220
"1085","Mir703",4.3822161104993e-225,1.08568940447204,0.73,0.688,1.84294098527048e-220
"1086","Cdh12",1.17333474585074e-224,-6.76603423257202,0.522,0.84,4.93445927367527e-220
"1087","Abcg4",1.31530916139485e-224,-6.00807370397458,0.073,0.741,5.53153267824602e-220
"1088","1110008P14Rik",2.31716475624034e-224,-3.28924746260095,0.174,0.956,9.74483638236874e-220
"1089","Tuba8",8.40755248010974e-224,-6.75732005509782,0.017,0.67,3.53579619551015e-219
"1090","Fzd3",1.01121301380902e-223,-5.7887730939224,0.079,0.829,4.25265632957382e-219
"1091","Mical2",1.49375986839119e-223,-5.47668069883036,0.146,0.888,6.28200712651915e-219
"1092","Cartpt",2.62595656710494e-223,-7.45485089138637,0.006,0.374,1.10434603429598e-218
"1093","Caskin1",6.86963365227069e-223,-5.12164270859201,0.084,0.849,2.88902443246244e-218
"1094","Tomm20",1.10486687975018e-222,-2.17931322382209,0.534,0.998,4.64651766278937e-218
"1095","Psme2b",3.93315921501185e-222,3.0376798343623,0.551,0.574,1.65409010787323e-217
"1096","LOC102640946",8.65594284371137e-222,-1.89682350729331,0.562,0.993,3.64025676292282e-217
"1097","Stub1",1.50972149898381e-221,-2.00238108629082,0.433,0.996,6.34913376397643e-217
"1098","Trim46",2.18307444275449e-221,-5.66168430871855,0.017,0.758,9.18091956900401e-217
"1099","Suclg1",3.39332164789071e-221,-2.30312879707246,0.399,0.996,1.42706141902044e-216
"1100","Mgst3",4.21097967750937e-221,-3.56955695079493,0.247,0.975,1.77092750337657e-216
"1101","Plxna2",4.44639728692622e-221,-6.02149679141438,0.298,0.792,1.86993237901682e-216
"1102","Vti1b",5.35276489200916e-221,-2.11560653207174,0.466,0.999,2.25110527533445e-216
"1103","Cdh9",1.64757864024808e-220,-7.43962404378571,0.062,0.583,6.92889197156329e-216
"1104","Bmp3",1.9850060463707e-220,-4.36257007938471,0,0.178,8.34794292801197e-216
"1105","Gdi1",2.04177265091718e-220,-2.06596437276409,0.669,1,8.58667488343222e-216
"1106","Efr3b",2.18273474067871e-220,-5.28522807819148,0.376,0.897,9.17949095192432e-216
"1107","Cox4i1",4.11812448712889e-220,-1.60584893966595,0.938,1,1.73187725306205e-215
"1108","Asic2",9.53991861535145e-220,-4.83826153873274,0.343,0.937,4.01201277368605e-215
"1109","Syt16",1.46663001901497e-219,-5.66031086867314,0.219,0.839,6.16791254496747e-215
"1110","Zfr2",5.12876724331736e-219,-5.89255649513434,0.011,0.719,2.15690306417711e-214
"1111","8030442B05Rik",7.57314304965444e-219,7.52762093308551,0.433,0.168,3.18488530953217e-214
"1112","Chst10",1.25340202031031e-218,-4.11085633622928,0.062,0.927,5.27118219641503e-214
"1113","Dlx2",1.31212557704831e-218,-5.77811457179848,0,0.732,5.51814411427666e-214
"1114","Hmgb1-ps5",2.42677696600418e-218,2.26242786433972,0.494,0.521,1.02058105305306e-213
"1115","Faxc",4.29268787512333e-218,-5.73166315778393,0.247,0.822,1.80528988588312e-213
"1116","Uqcrfs1",6.05426223429085e-218,-2.29543388850449,0.438,0.998,2.54611998263102e-213
"1117","Hspa4l",8.95972833596807e-218,-4.03636797069308,0.129,0.971,3.76801375169137e-213
"1118","Reln",8.11187379494418e-217,-8.74683873158068,0.225,0.64,3.41144852446378e-212
"1119","Rimklb",8.45012743389671e-217,-5.88449590546376,0.09,0.773,3.55370109232526e-212
"1120","Cnksr2",1.11463231240035e-216,-6.15318250210239,0.084,0.794,4.68758618979967e-212
"1121","Gtf2h5",2.69533921420748e-216,-2.12779091562157,0.348,0.998,1.13352490653496e-211
"1122","Cyb561",4.28411367348418e-216,-5.98449771141463,0.067,0.765,1.80168400538377e-211
"1123","Dlg3",4.90146375104157e-216,-5.53360006472236,0.045,0.849,2.06131058050053e-211
"1124","Gars",7.86805303486126e-216,-3.20681680812946,0.242,0.98,3.3089097038109e-211
"1125","Scn3a",8.06285677563396e-216,-6.04716118095996,0.101,0.769,3.39083441699286e-211
"1126","Npas1",1.01823987027604e-215,-7.12326426911871,0.045,0.542,4.28220777444588e-211
"1127","Lppr1",1.90040733515507e-215,-6.47937787497382,0.107,0.729,7.99216304799465e-211
"1128","Adcy2",2.06577460104556e-215,-7.8509672883834,0.202,0.719,8.68761508469709e-211
"1129","Slc30a3",4.31956130672993e-215,-6.82875671646935,0.045,0.66,1.81659150754527e-210
"1130","Slc25a33",4.67900894738625e-215,-4.6581138597148,0.135,0.903,1.96775721282329e-210
"1131","Ncam2",7.3231170213691e-215,-7.05478688710469,0.522,0.788,3.07973686333678e-210
"1132","Col19a1",1.0770212757263e-214,-7.06155971092982,0.466,0.757,4.52941297506696e-210
"1133","Gabbr2",1.36562444756684e-214,-4.82549217222095,0.191,0.928,5.74313361424236e-210
"1134","Phactr3",1.46993485893e-214,-5.43359753579718,0.079,0.868,6.18181104923012e-210
"1135","Mtus2",2.25531884642929e-214,-4.79986036620559,0.281,0.919,9.48474340865839e-210
"1136","Itpr2",2.44265659134688e-214,5.94152642602005,0.792,0.684,1.02725922949093e-209
"1137","A330050F15Rik",3.76885821123243e-214,-6.51827078912049,0.129,0.703,1.5849933207338e-209
"1138","Fsd1l",4.00293174305025e-214,-6.02938812206386,0.062,0.74,1.68343294453978e-209
"1139","Ndufc1",9.56738428777044e-214,-1.99583137217207,0.618,0.999,4.02356346222186e-209
"1140","Krt1",1.32009697292681e-213,-5.63055667442772,0,0.706,5.55166781964369e-209
"1141","Klhl29",2.17191296833868e-213,-5.99992368384924,0.051,0.779,9.13397998834831e-209
"1142","Cplx2",3.4117127728513e-213,-6.34353154059919,0.124,0.819,1.43479580662261e-208
"1143","Dpysl4",3.87837927377861e-213,-6.1046446780195,0.011,0.745,1.63105240358759e-208
"1144","Palm2",1.09546042505658e-212,-5.55443020323796,0.034,0.81,4.60695881757544e-208
"1145","Aqp5",1.34115724800636e-212,-4.37868587475496,0,0.119,5.64023680649077e-208
"1146","Gm31166",1.98224041369779e-212,2.75593007708456,0.876,0.862,8.33631205980604e-208
"1147","Cox8a",2.07857881190416e-212,-1.48267571245295,0.944,1,8.74146319346294e-208
"1148","Brinp2",2.59093252110125e-212,-6.43024121673763,0.022,0.695,1.08961667174913e-207
"1149","Rheb",6.30733403487678e-212,-1.92082192546894,0.635,0.999,2.65254932836743e-207
"1150","Uqcc2",1.08339913138531e-211,-1.98546853800368,0.573,1,4.55623504704093e-207
"1151","Mkx",1.67738320082099e-211,-6.61364905252288,0.017,0.667,7.05423505105267e-207
"1152","Lmtk2",1.86908371868068e-211,-5.43078602491242,0.174,0.812,7.8604315789116e-207
"1153","Copg1",2.85064456701548e-211,-2.93840111306619,0.32,0.989,1.19883857265836e-206
"1154","Ntrk3",6.64197366566885e-211,-6.14234917549019,0.174,0.799,2.79328202509704e-206
"1155","Phlda3",9.87800924955942e-211,-5.80465884182478,0.006,0.684,4.15419678990221e-206
"1156","Magee2",1.1259514861023e-210,-5.37195528862154,0.006,0.366,4.73518897480324e-206
"1157","Ociad1",1.59592527464825e-210,-1.87617233680791,0.59,0.999,6.71166374253321e-206
"1158","Ghitm",6.80483364370031e-210,-2.4056089204394,0.567,0.999,2.86177278885817e-205
"1159","Ckb",9.95251619821499e-210,-2.00156192540086,0.893,1,4.18553068715931e-205
"1160","Pcdhb17",1.10432000375366e-209,-4.45969022535534,0,0.244,4.64421777578602e-205
"1161","Gm5124",1.68209851390719e-209,-5.43065074477346,0.011,0.726,7.0740653002367e-205
"1162","Ndufs2",3.61063123248486e-209,-2.49697263098121,0.506,0.995,1.51845096482151e-204
"1163","1700101I11Rik",4.64835988393196e-209,-3.81431622320561,0.073,0.974,1.95486774918759e-204
"1164","Sfxn3",9.36754591932011e-209,-2.87360638891121,0.197,0.98,3.93952143637007e-204
"1165","Ppp2r2c",2.44629744416963e-208,-4.57334188819624,0.062,0.915,1.02879039014554e-203
"1166","Rtn2",3.89615873662338e-208,-5.66696782786843,0.028,0.797,1.63852955668696e-203
"1167","Lgalsl",5.79529196901586e-208,-5.09817866971034,0.045,0.812,2.43721003756962e-203
"1168","Kcnk3",7.4529561838847e-208,-5.66527736683149,0.011,0.716,3.13434072313271e-203
"1169","B4galnt4",8.49201029637699e-208,-5.401040806978,0.006,0.717,3.57131493014134e-203
"1170","Eno1",8.82672500758945e-208,-2.14437431561438,0.691,0.999,3.71207920194174e-203
"1171","Gm9866",1.8045592784337e-207,-6.26752544355841,0.028,0.666,7.58907404545292e-203
"1172","Tspan2",2.05043449651157e-207,-6.59367775087803,0.045,0.665,8.62310227507939e-203
"1173","Ubb",4.49765783411031e-207,-1.25966118409634,0.994,1,1.89149000213509e-202
"1174","Zfp365",2.21346608943148e-206,-5.35498586890212,0.079,0.836,9.30873163910407e-202
"1175","Lin7a",2.46256914207861e-206,-7.24579703918839,0.062,0.649,1.03563345270116e-201
"1176","Tox3",4.4648882264112e-206,-6.57039073859249,0.034,0.659,1.87770874361723e-201
"1177","Gm35857",4.73360932005916e-206,-2.25470448076363,0.522,0.987,1.99071939955088e-201
"1178","Bcl11a",4.84075918018269e-206,-6.05363921537137,0.208,0.784,2.03578127322583e-201
"1179","Gm5436",8.0980396365501e-206,-2.36506932340809,0.32,0.98,3.40563056915114e-201
"1180","Chchd4",1.18576513528974e-205,-3.5345323920735,0.169,0.956,4.98673527646102e-201
"1181","Nova2",4.34940396670923e-205,-4.91777546635197,0.045,0.802,1.82914183819957e-200
"1182","Sgsm1",4.36379635399448e-205,-5.66476514271856,0.039,0.752,1.83519455667238e-200
"1183","Nrros",2.93257793159835e-204,6.6687041746434,0.871,0.505,1.23329564913369e-199
"1184","Slitrk5",3.53330840048464e-204,-5.6688741703138,0.028,0.715,1.48593284782381e-199
"1185","Cct7",1.10927819234596e-203,-2.19439660919135,0.494,0.997,4.66506943791094e-199
"1186","Pcbp4",1.28135831978918e-203,-5.15138121110534,0.056,0.819,5.38875241387341e-199
"1187","Atp6v1a",1.71843422329092e-203,-2.14354663905739,0.685,1,7.22687512604998e-199
"1188","Gm5499",2.03718736199454e-203,-2.91967530164047,0.197,0.98,8.56739145086805e-199
"1189","LOC102638008",2.36764496612319e-203,-5.40209019290597,0.011,0.414,9.95713090503109e-199
"1190","Uqcr10",3.33661359577473e-203,-1.90470417507701,0.742,1,1.40321284770306e-198
"1191","Dcx",5.34473340665102e-203,-6.57729865395082,0.017,0.658,2.24772763416709e-198
"1192","Crtac1",1.22845384948106e-202,-7.42911185338749,0.062,0.648,5.16626266399258e-198
"1193","Ndufa13",2.11004057820697e-202,-1.86045185320035,0.831,1,8.8737756516494e-198
"1194","Ano4",2.17800986986234e-202,-7.05172725296869,0.112,0.673,9.15962050770609e-198
"1195","Deb1",8.66684634964219e-202,-2.68487051556431,0.225,0.988,3.64484223234202e-197
"1196","Gpi1",1.04029661763369e-201,-2.5187139171344,0.64,0.999,4.37496742545849e-197
"1197","Ksr2",1.3154387747904e-201,-5.3085067686708,0.112,0.812,5.53207776738103e-197
"1198","Nudt11",3.11399369111188e-201,-6.1948605730321,0.006,0.678,1.3095900467971e-196
"1199","Ttc19",4.36561445032107e-201,-3.31144523418574,0.163,0.948,1.83595915708253e-196
"1200","Gm32771",4.89256442770063e-201,-3.99931289730419,0.011,0.884,2.0575679700695e-196
"1201","Mrpl41",6.22088790764152e-201,-2.06492259675998,0.376,0.996,2.61619440955864e-196
"1202","4930547E14Rik",8.40547485693537e-201,-6.14005524245928,0.022,0.686,3.53492245108417e-196
"1203","Crh",1.17519400219444e-200,-10.3111527806315,0.051,0.428,4.94227837622873e-196
"1204","Dnm1l",1.69402023601453e-200,-2.59934775809656,0.365,0.998,7.12420210255911e-196
"1205","Peg13",1.76149539662129e-200,-3.39184503197958,0.146,0.968,7.40796889049085e-196
"1206","AW551984",2.1338854408269e-200,-5.26437612279006,0,0.227,8.97405522139752e-196
"1207","Slc9a3r2",2.13591506179015e-200,-5.02664386909286,0.045,0.819,8.98259079235846e-196
"1208","Ubxn2a",2.27173946322669e-200,-3.47599790851396,0.185,0.964,9.55380031259985e-196
"1209","Rgs7bp",2.74613371494348e-200,-2.98930608030264,0.421,0.995,1.15488653381948e-195
"1210","Shank2",3.95846773808488e-200,-5.2613118795525,0.258,0.857,1.6647336072516e-195
"1211","Add2",6.37656908727365e-200,-4.88753871609769,0.236,0.886,2.68166612965293e-195
"1212","Frmd3",7.5696872278538e-200,-6.11188659371961,0.169,0.735,3.18343196367392e-195
"1213","Wdr47",1.60896564802654e-199,-4.54295457041319,0.056,0.906,6.76650503277563e-195
"1214","Phactr1",1.78260188463901e-199,-4.49072316882541,0.433,0.97,7.49673222584937e-195
"1215","Hspd1",3.04475820689161e-199,-2.40934972448481,0.371,0.991,1.28047306390827e-194
"1216","Asphd1",4.5238147208502e-199,-4.87866622163878,0.011,0.752,1.90249028085355e-194
"1217","Bai1",8.53259451356235e-199,-4.57486195187933,0.039,0.868,3.58838262267865e-194
"1218","Cntnap5a",1.882945924727e-198,-5.83010534945567,0.584,0.877,7.9187290864394e-194
"1219","Pgbd5",1.99089527449912e-198,-4.88636944469033,0.045,0.865,8.37271007690604e-194
"1220","Cntnap1",2.89642792995135e-198,-4.81852650757691,0.034,0.79,1.21809276594104e-193
"1221","Timm17a",3.47330158682169e-198,-2.09796192289978,0.326,0.995,1.46069698233786e-193
"1222","Dync2h1",7.02829308551732e-198,-5.87376072806256,0.124,0.775,2.95574865711431e-193
"1223","Hspbp1",7.22413893407148e-198,-2.99491635898966,0.326,0.978,3.03811162872376e-193
"1224","Ssb",9.21703997773241e-198,-1.97496014733389,0.534,0.999,3.87622616263536e-193
"1225","Gm7079",1.83400277561285e-197,1.12201111541942,0.815,0.504,7.71289867283984e-193
"1226","Vwc2",3.05369531805266e-197,-6.8436648705675,0.006,0.643,1.28423156600704e-192
"1227","Mff",4.83214920162624e-197,-2.17357137083764,0.522,0.996,2.03216034674392e-192
"1228","Trim37",1.12984326423908e-196,-3.21165696245417,0.27,0.978,4.75155584775747e-192
"1229","Stk39",1.3179120026528e-196,-4.93469102662143,0.129,0.844,5.54247892715633e-192
"1230","Cdh11",6.36826956804755e-196,-5.99976453366211,0.253,0.832,2.6781757668424e-191
"1231","Lgi3",9.44959618612117e-196,-6.27694590372348,0.039,0.684,3.97402767607326e-191
"1232","Tspan6",1.67487501560388e-195,-5.26989911122137,0.034,0.771,7.0436868781221e-191
"1233","Rnf112",1.85570029222913e-195,-5.878104510057,0.067,0.778,7.80414757896961e-191
"1234","Dusp8",2.2119030708012e-195,-4.94802603784676,0.056,0.84,9.30215836425446e-191
"1235","Gm15631",8.76461367341591e-195,-6.16385470339527,0.017,0.648,3.68595828035506e-190
"1236","Penk",1.08909986658042e-194,-10.3952382081696,0.045,0.466,4.58020948890394e-190
"1237","Snhg14",1.3245218752867e-194,-5.28294255766592,0.017,0.746,5.57027674651823e-190
"1238","Slmo1",4.24724119315954e-194,-4.18787313735115,0.084,0.909,1.78617728378325e-189
"1239","Nr2f1",1.16914865450199e-193,-5.53585814886701,0.034,0.807,4.9168546665081e-189
"1240","Bri3bp",1.57574689754564e-193,-3.38433648348191,0.124,0.954,6.62680357762818e-189
"1241","Caln1",2.76857838416156e-193,-7.76905251639597,0.225,0.627,1.16432563945914e-188
"1242","Gpm6b",2.83050511480247e-193,-4.36695606945607,0.326,0.952,1.19036892603018e-188
"1243","Enho",3.3095531795474e-193,-3.97666287384845,0.135,0.931,1.39183258965866e-188
"1244","Smarca1",5.51848567861263e-193,-5.54822857596046,0.494,0.825,2.32079915214054e-188
"1245","Clpp",8.17165137423406e-193,-2.18477962527349,0.337,0.996,3.43658798543413e-188
"1246","Ablim3",8.2415870767352e-193,-5.83382699920914,0.084,0.731,3.46599944512099e-188
"1247","Dok5",8.45006522556456e-193,-6.28016368688299,0.197,0.691,3.55367493061118e-188
"1248","Nat8l",8.84789575904600e-193,-4.25813671807266,0.067,0.918,3.72098256146679e-188
"1249","Golga7b",1.13708801578841e-192,-5.0453698307291,0.09,0.778,4.78202365039817e-188
"1250","Sept4",1.91495737536648e-192,-4.81701586365522,0.174,0.85,8.05335324210375e-188
"1251","Sst",1.99799075264829e-192,-11.3963386770002,0.146,0.564,8.40255011026237e-188
"1252","Rbbp7",3.025288578702e-192,-2.81315163382245,0.36,0.99,1.27228511177312e-187
"1253","Gm6565",5.94154526218042e-192,-2.51395198928494,0.23,0.983,2.49871686000997e-187
"1254","2010107E04Rik",1.42867844858091e-191,-1.89161430343218,0.747,1,6.00830721550703e-187
"1255","Gm1821",3.24611558576458e-191,-1.3492807414901,0.994,1,1.3651539095933e-186
"1256","Bag2",3.67072600235909e-191,-6.18361614281393,0.034,0.636,1.54372382029212e-186
"1257","Chrm1",4.32903690226996e-191,-5.95481207760149,0.045,0.68,1.82057646924963e-186
"1258","1700019D03Rik",8.45584646647585e-191,-5.74813303743091,0.056,0.672,3.55610623147642e-186
"1259","Gm28175",1.0758522663686e-190,-6.52717155245914,0.062,0.509,4.52449670621313e-186
"1260","Hpcal4",2.4938186459065e-190,-4.54225832428901,0.174,0.912,1.04877543153598e-185
"1261","Maneal",3.34091803014296e-190,-5.72188363844345,0.157,0.744,1.40502307757662e-185
"1262","Gm2137",6.28839311994038e-190,-4.87463486015267,0.017,0.716,2.64458372659093e-185
"1263","Fam163b",8.58823467336395e-190,-5.7708166616205,0.034,0.686,3.61178209188321e-185
"1264","Ica1",1.22581568143283e-189,-3.40860694215296,0.393,0.988,5.15516784826575e-185
"1265","Mtch1",1.60901475557879e-189,-2.50277903007995,0.697,0.998,6.7667115545866e-185
"1266","Iqsec3",2.20955598555573e-189,-5.27499952893768,0.028,0.793,9.29228769725464e-185
"1267","Schip1",2.97773069814215e-189,-4.198791715328,0.017,0.866,1.25228464510368e-184
"1268","Astn2",3.02186021390026e-189,-4.66861892821943,0.309,0.916,1.27084331295575e-184
"1269","Pcdh15",4.76017690887945e-189,-6.0200838203709,0.528,0.911,2.00189239902925e-184
"1270","Nap1l1",8.57972808388685e-189,-2.67030237651603,0.331,0.998,3.60820464567862e-184
"1271","Dpysl3",2.10088653616175e-188,-5.81021066210696,0.028,0.728,8.83527832782824e-184
"1272","Trappc6b",2.21206237107199e-188,-1.93145371042072,0.404,0.996,9.30282830154326e-184
"1273","Gm10250",3.19564859091118e-188,-2.07656654059065,0.601,0.999,1.3439300149077e-183
"1274","Cct8",3.27713565515669e-188,-2.13321101462755,0.624,0.998,1.37819939977615e-183
"1275","Gm6747",3.50594625194757e-188,-1.43026275988516,0.528,0.993,1.47442569625655e-183
"1276","Coa3",4.19115463642813e-188,-1.82939185164339,0.584,0.999,1.76259008234985e-183
"1277","Klhdc2",5.44756227356057e-188,-2.20025086149321,0.337,0.996,2.2909723141459e-183
"1278","Asphd2",5.99936709743086e-188,-5.46411390872471,0.062,0.813,2.52303383282455e-183
"1279","5330417C22Rik",1.40366923521041e-187,-5.20822090328657,0.174,0.803,5.9031309686774e-183
"1280","Sh3bgrl3",1.47909749968635e-187,1.69432511170627,0.966,0.993,6.22034453493094e-183
"1281","Mboat2",1.77243722484469e-187,-5.78944517577211,0.096,0.758,7.45398474908435e-183
"1282","Rerg",2.00868067819271e-187,-5.84299329925422,0.022,0.42,8.44750659213946e-183
"1283","Tub",2.58397332868514e-187,-5.8885372688498,0.017,0.665,1.08668998337853e-182
"1284","Osbp2",3.49933425674839e-187,-5.39592104024912,0.281,0.791,1.47164502167554e-182
"1285","Ivns1abp",3.56781294854972e-187,3.69539546156963,0.949,0.936,1.50044373551258e-182
"1286","Atl1",7.43438556513827e-187,-3.54988381763529,0.253,0.966,3.1265308494189e-182
"1287","Iqsec1",7.56716967318079e-187,-4.03132916368353,0.444,0.96,3.18237320605618e-182
"1288","Nrbp2",1.95254350488427e-186,-5.63246013428602,0.011,0.762,8.21142170979081e-182
"1289","Hcfc1r1",1.98587547238706e-186,-1.910991891657,0.567,0.998,8.35159929912377e-182
"1290","Cyc1",2.78276050706236e-186,-2.00054256392,0.562,0.999,1.17028993124508e-181
"1291","Glul",3.13706510152003e-186,3.94376730274144,0.994,0.908,1.31929272844425e-181
