"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"2936","Vwa5b2",7.25741748953748e-08,-0.517788475214469,0.82,0.736,0.00291842529506771
"2937","Fam120b",7.31275118904352e-08,-0.397988740301793,0.867,0.788,0.00294067663565007
"2938","Lhfpl4",7.33953892925711e-08,-0.474179421108457,0.813,0.752,0.00295144878962216
"2939","Zfp664",7.35289818366746e-08,-0.38792103448399,0.836,0.716,0.0029568209465982
"2940","Calm1",7.36363598613127e-08,0.0911891840222872,1,1,0.00296113893910297
"2941","Tfcp2",7.45310985973646e-08,-0.593129821592554,0.689,0.626,0.00299711906789582
"2942","Nsmce2",7.46017495005023e-08,-0.278654955467053,0.921,0.827,0.0029999601526637
"2943","Kcnc2",7.47338351770261e-08,-0.340380623711699,0.917,0.869,0.00300527171397375
"2944","Ptpn9",7.56612575941356e-08,-0.388130082335569,0.885,0.845,0.00304256615163298
"2945","Zcchc3",7.56644869965905e-08,-1.03982184496053,0.426,0.446,0.0030426960155939
"2946","Rela",7.57857069142763e-08,1.34761746680162,0.896,0.721,0.00304757063214379
"2947","Pank4",7.61724178558822e-08,-0.511596435755587,0.75,0.624,0.00306312143923859
"2948","Timm50",7.71085889064089e-08,-0.606187898657851,0.705,0.586,0.00310076768569342
"2949","Trpc1",7.80011014613774e-08,-0.481291145587456,0.788,0.75,0.00313665829306637
"2950","Cnbd2",7.83720139669551e-08,-0.446685238404786,0.759,0.671,0.00315157379765317
"2951","Ctla2b",7.91435953533889e-08,2.25134379503258,0.131,0,0.00318260139994583
"2952","Vdac3-ps1",7.92748629253374e-08,-0.177382686418882,0.525,0.518,0.00318788006281659
"2953","Pbrm1",7.93669195579925e-08,-0.234284126394318,0.948,0.842,0.00319158193618555
"2954","Tmem63b",7.94220955344329e-08,-0.334356624318153,0.887,0.804,0.00319380072772615
"2955","Cfl2",7.96237173847671e-08,-0.32261384078044,0.885,0.813,0.00320190854719364
"2956","Ric3",7.98905355131719e-08,-0.546140768353378,0.766,0.694,0.00321263810459118
"2957","Dexi",8.03289875516756e-08,-0.412204434632521,0.887,0.804,0.00323026957641553
"2958","Pak7",8.04939473509503e-08,-0.36114688923035,0.863,0.8,0.00323690310482377
"2959","Ncoa5",8.14968592193572e-08,-0.314823588905456,0.876,0.815,0.00327723319978801
"2960","Slc5a3",8.16868414255317e-08,-0.698148349594038,0.694,0.66,0.00328487295424491
"2961","Dhx9",8.17739418690771e-08,-0.423629900913214,0.881,0.782,0.0032883755243812
"2962","Cacybp",8.25183049494113e-08,-0.371633149400057,0.885,0.773,0.00331830859693067
"2963","S1pr1",8.26515110946338e-08,2.23551024952773,0.55,0.131,0.00332366521564851
"2964","Pdzrn4",8.4199289158393e-08,-0.802219668904131,0.676,0.64,0.00338590601492646
"2965","Exoc2",8.42646453148055e-08,-0.471799855994987,0.815,0.75,0.00338853418204428
"2966","Celsr3",8.47803113733208e-08,-0.406442556001521,0.752,0.707,0.00340927066125535
"2967","St6gal2",8.51451166502616e-08,-0.765407252876697,0.595,0.543,0.00342394057585697
"2968","Slc25a36",8.65240111266799e-08,-0.397567499410314,0.858,0.815,0.00347939005943718
"2969","AF357425",8.78318172186934e-08,-0.444916630547483,0.662,0.622,0.00353198086581532
"2970","Nap1l3",8.88478409792794e-08,-0.737926325898483,0.574,0.489,0.00357283822929976
"2971","Ddx1",8.90902623291741e-08,-0.310491728983631,0.935,0.851,0.00358258671904308
"2972","Sorbs2",8.97236215238679e-08,-0.328502613233251,0.908,0.869,0.0036080559923393
"2973","Hdac11",8.98035432518073e-08,-0.26812143709221,0.872,0.802,0.00361126988478493
"2974","Mff",9.02023256820729e-08,-0.0978712837127631,0.977,0.903,0.0036273061226532
"2975","Tmem87b",9.09244649223685e-08,-0.528066521963386,0.795,0.714,0.00365634550792321
"2976","Mgst3",9.13866248574425e-08,-0.438314231332122,0.806,0.662,0.00367493034539233
"2977","Strn4",9.17022520172924e-08,-0.286089726968904,0.932,0.858,0.00368762266037138
"2978","Pafah1b1",9.27282076577241e-08,-0.0268833701232492,0.993,0.964,0.00372887941454006
"2979","Mmp24",9.27590151600374e-08,-0.671092723382181,0.633,0.61,0.00373011827663058
"2980","Tcerg1l",9.3059365884248e-08,-1.0029889652578,0.471,0.45,0.00374219628030326
"2981","Cntnap5a",9.59907953540832e-08,-0.402408236896967,0.966,0.944,0.00386007785357375
"2982","Efr3b",9.63652279265424e-08,-0.288625407446495,0.946,0.901,0.00387513491061005
"2983","Gcc2",9.64273450318822e-08,-0.175202654064928,0.971,0.917,0.00387763282576708
"2984","Rpusd1",9.71374415528395e-08,-0.693402485646827,0.613,0.532,0.00390618793716434
"2985","Zbtb11",9.73058373463054e-08,-0.255711610370234,0.932,0.854,0.00391295963720698
"2986","Atp2b3",9.81203323057967e-08,-0.555950841151689,0.82,0.782,0.003945712923013
"2987","Lmbr1",9.84111355559373e-08,-0.367280168394954,0.829,0.818,0.00395740699411091
"2988","Stk39",9.89903327879118e-08,-0.370396089120909,0.878,0.858,0.0039806982524003
"2989","Rimklb",9.9248146931672e-08,-0.750912711998132,0.633,0.574,0.00399106573256333
"2990","Rasd2",9.96188280143031e-08,-1.20318943415855,0.367,0.372,0.00400597193093917
"2991","C77370",9.98230319962883e-08,-0.619610004643928,0.77,0.68,0.00401418358566674
"2992","Mllt3",9.99758356414951e-08,-0.31445705392948,0.928,0.883,0.00402032827865144
"2993","Gm13082",1.01621441251293e-07,-0.218525075180038,0.243,0.365,0.00408650301703823
"2994","Miat",1.01908953838586e-07,-0.514874460870868,0.782,0.721,0.00409806476071106
"2995","Atg4b",1.0202626052627e-07,-0.404860333216032,0.784,0.698,0.0041027820145429
"2996","Hnrnpdl",1.02760000821912e-07,-0.191432809368294,0.959,0.901,0.00413228791305153
"2997","Rsbn1",1.02834044708632e-07,-0.375757511617032,0.842,0.75,0.00413526543986822
"2998","Pdhx",1.034631301996e-07,-0.500278100925667,0.779,0.673,0.0041605628547165
"2999","Chrna4",1.03709750708465e-07,-1.07224203853209,0.367,0.435,0.00417048020523952
"3000","Psme4",1.04798232542501e-07,-0.272110632766879,0.93,0.883,0.00421425132523161
"3001","Adra1b",1.05482103074528e-07,-1.04373610564539,0.45,0.455,0.00424175181093598
"3002","Olfm3",1.05968402363963e-07,-1.06609051205306,0.626,0.664,0.00426130736426206
"3003","Mettl8",1.06243609260144e-07,-0.738808537121546,0.68,0.633,0.00427237425917816
"3004","Fndc5",1.0739968541993e-07,-0.449404211383333,0.806,0.73,0.00431886354979165
"3005","Dtna",1.07499932772509e-07,-0.133271301609405,0.98,0.959,0.0043228947965809
"3006","Acads",1.076517239635e-07,1.51914275400191,0.315,0.09,0.00432899877574421
"3007","Rab3gap1",1.10960497620644e-07,-0.3001028578176,0.896,0.804,0.00446205449081896
"3008","Psmd1",1.11201291527818e-07,-0.125188295539186,0.975,0.953,0.00447173753620814
"3009","Sfxn1",1.12263909030053e-07,-0.241761652676527,0.887,0.791,0.00451446857382553
"3010","Pkd1",1.12834680788532e-07,-0.388865789998984,0.876,0.831,0.00453742101854925
"3011","Vps13c",1.13271664052358e-07,-0.390141771010764,0.854,0.809,0.00455499342653747
"3012","Slc35e2",1.14376964008034e-07,-0.665832156566895,0.608,0.556,0.00459944085365507
"3013","Klhl7",1.14741582198448e-07,-0.260584314600905,0.939,0.901,0.00461410324494619
"3014","Plxnb2",1.16308736171676e-07,1.92092542136084,0.646,0.223,0.00467712320767162
"3015","Zfp398",1.18046475896766e-07,-0.405043871312092,0.849,0.784,0.00474700293523667
"3016","Btbd7",1.19058775124905e-07,-0.423904013337961,0.863,0.741,0.0047877105240978
"3017","Sec23a",1.20493044411325e-07,-0.414705295722866,0.838,0.761,0.00484538679491263
"3018","2210016L21Rik",1.2073231274274e-07,-0.325699407299637,0.847,0.791,0.00485500849232379
"3019","Thap4",1.20953008189575e-07,-0.592101907080642,0.633,0.518,0.00486388331832738
"3020","Msi2",1.23347989886914e-07,-0.188827362314749,0.966,0.928,0.00496019271732247
"3021","Nbas",1.23574001467313e-07,-0.286115063652214,0.903,0.822,0.00496928132100507
"3022","Kdm5a",1.24008470612073e-07,-0.297062056402117,0.948,0.869,0.0049867526287233
"3023","B230217C12Rik",1.24117960036877e-07,-0.912381272850953,0.637,0.534,0.00499115552696292
"3024","Tex10",1.25311737441701e-07,-0.514214930374932,0.748,0.662,0.00503916089774312
"3025","Sugp2",1.25869144314579e-07,-0.458807586244135,0.795,0.725,0.00506157590032216
"3026","Eps15l1",1.25949379661897e-07,-0.292459958543667,0.926,0.847,0.00506480240434386
"3027","Edn1",1.26123475064894e-07,3.37529798142016,0.255,0.036,0.00507180330278458
"3028","Pacs2",1.26762217974608e-07,-0.334743372546577,0.831,0.73,0.00509748907141292
"3029","Lhfpl2",1.26800092414152e-07,1.704674223796,0.527,0.189,0.00509901211625031
"3030","Srsf10",1.273586727737e-07,-0.211767451056168,0.921,0.818,0.0051214743082488
"3031","Atp8a1",1.29008449638257e-07,-0.258395696456316,0.973,0.908,0.00518781678530322
"3032","Tox3",1.29714786122123e-07,-0.793578404610578,0.635,0.617,0.00521622069432892
"3033","Nckipsd",1.30660975788685e-07,-0.587255200545769,0.705,0.682,0.00525426981939038
"3034","Sorcs2",1.30942535840023e-07,-0.727746629394953,0.725,0.682,0.00526559219373483
"3035","Snx21",1.31505601120334e-07,-0.498101419841327,0.782,0.637,0.005288234737852
"3036","Tpm4",1.32737631431059e-07,1.60765398833936,0.714,0.331,0.00533777837273716
"3037","1810026B05Rik",1.33194601040061e-07,-0.240892901460197,0.935,0.86,0.00535615449162396
"3038","Ext1",1.34359534784655e-07,-0.434482704446162,0.912,0.845,0.00540299997229532
"3039","Ajap1",1.34840288684404e-07,-0.564002034781355,0.741,0.761,0.00542233252886593
"3040","Dcbld2",1.36237436419706e-07,-0.942278293852877,0.509,0.459,0.00547851603074562
"3041","Nlgn2",1.36966660238943e-07,-0.28213984713872,0.885,0.811,0.00550784030818862
"3042","Strip1",1.3703210394393e-07,-0.438953107234053,0.775,0.687,0.00551047199589725
"3043","Ctps2",1.37719962562344e-07,-0.37543358495901,0.872,0.822,0.00553813285451954
"3044","Reps1",1.38093677720657e-07,-0.262856353429393,0.867,0.75,0.00555316106218077
"3045","Kcnmb2",1.38543293607992e-07,-0.438710555653744,0.813,0.82,0.00557124146585819
"3046","Efna5",1.38780527724471e-07,-0.550833615376049,0.827,0.809,0.00558078136138416
"3047","Uhrf2",1.39628049790903e-07,-0.196892049042582,0.912,0.8,0.00561486276624157
"3048","Zbtb38",1.40227979916258e-07,-0.41026820969502,0.842,0.755,0.00563898775637247
"3049","Il1rl2",1.40784671731201e-07,2.18538604737487,0.169,0.047,0.00566137400432677
"3050","Enox1",1.41213315087009e-07,-0.241040295843661,0.998,0.962,0.00567861103959388
"3051","Edem3",1.4277446646483e-07,-0.461488916919642,0.788,0.743,0.00574138961995022
"3052","Gls2",1.45001818771908e-07,-0.601832842308725,0.716,0.709,0.00583095813827475
"3053","Lrrk2",1.45402843476292e-07,-0.660570028199921,0.723,0.649,0.00584708454471211
"3054","Csrp1",1.4553655104732e-07,1.55353363290554,0.696,0.266,0.00585246132726587
"3055","Smarca4",1.46213984511003e-07,-0.214136481769417,0.98,0.903,0.00587970295914095
"3056","Otud4",1.47578641662527e-07,-0.42465247007044,0.831,0.698,0.00593457991717518
"3057","Cyb561a3",1.48202003736766e-07,1.62798654468294,0.577,0.221,0.00595964717626658
"3058","Mir99ahg",1.48693831890974e-07,-0.400657409831179,0.863,0.802,0.00597942506183175
"3059","Fbxw2",1.48712968999061e-07,-0.284706535101751,0.914,0.811,0.00598019462235924
"3060","Camk2g",1.48804541171764e-07,-0.256330659574136,0.932,0.869,0.00598387701414013
"3061","Mical3",1.48850745049519e-07,-0.257447995890769,0.928,0.887,0.00598573501067631
"3062","Id2",1.49275674075641e-07,1.53299661514958,0.941,0.536,0.00600282268160376
"3063","Sybu",1.50122440565354e-07,-0.23184316580164,0.941,0.892,0.00603687370245459
"3064","Fibp",1.50437421617253e-07,-0.357300668142837,0.818,0.685,0.00604954003549459
"3065","Dlgap3",1.50852976284906e-07,-0.339186487753789,0.921,0.82,0.00606625073534492
"3066","Riok3",1.51028557824773e-07,-0.217482057073244,0.878,0.806,0.00607331139580761
"3067","Zbtb46",1.51190666967147e-07,-0.612539761081404,0.723,0.673,0.00607983029074987
"3068","Ctps",1.51309105764135e-07,-0.724548730198985,0.649,0.588,0.00608459307009315
"3069","Dscaml1",1.51899615867665e-07,-0.37359856480117,0.903,0.858,0.00610833925288642
"3070","5730522E02Rik",1.52388615734884e-07,-0.436457341719329,0.883,0.872,0.0061280034045469
"3071","AU040320",1.5552547094967e-07,-0.364670432217371,0.878,0.827,0.00625414576329909
"3072","Ssb",1.56393857098718e-07,-0.163286437976631,0.939,0.867,0.00628906617551074
"3073","Ube2o",1.56947138731674e-07,-0.330892939789311,0.878,0.82,0.00631131528981679
"3074","Chrm1",1.57213165015822e-07,-0.805489243080127,0.606,0.552,0.00632201300478125
"3075","Ghitm",1.57306086066195e-07,-0.107613817916392,0.977,0.91,0.00632574963897988
"3076","Cep290",1.57932063633911e-07,-0.492269989019053,0.768,0.685,0.00635092207491048
"3077","Kif16b",1.6019106904629e-07,-0.413928634168701,0.77,0.727,0.00644176345955844
"3078","Ccdc57",1.61462816901702e-07,-0.481039711158236,0.705,0.651,0.00649290425606815
"3079","Inpp5b",1.6155017780767e-07,-0.401216262156032,0.863,0.797,0.00649641730017982
"3080","Anapc1",1.61588956283399e-07,-0.488934045769011,0.822,0.775,0.00649797669902432
"3081","Megf9",1.61753365187463e-07,-0.553355270374461,0.721,0.696,0.00650458807428343
"3082","Plvap",1.62018380279582e-07,-0.812931160637274,0.547,0.527,0.00651524512618282
"3083","Slitrk2",1.63066831241436e-07,-1.03991178157111,0.444,0.43,0.00655740648471187
"3084","Sdf2",1.64748898843196e-07,-0.344907325530376,0.863,0.806,0.00662504746918145
"3085","Xrn1",1.64772134902128e-07,-0.323925429248767,0.93,0.905,0.00662598186081927
"3086","G3bp2",1.66605479951477e-07,-0.174469518202319,0.986,0.948,0.00669970616528873
"3087","Tcirg1",1.66924984679601e-07,2.11659662703607,0.716,0.232,0.00671255440892078
"3088","Ppm1h",1.6731858239475e-07,-0.201066416101341,0.953,0.912,0.00672838215384008
"3089","Bach2",1.67618335060043e-07,-0.277178825770591,0.948,0.869,0.00674043610776951
"3090","Ccdc23",1.6764138505426e-07,1.52622060240274,0.786,0.284,0.00674136301718698
"3091","Unc50",1.6813109677695e-07,-0.421463125246444,0.809,0.709,0.00676105579469149
"3092","Chchd3",1.68533289505166e-07,-0.1763769976312,0.928,0.851,0.00677722917087124
"3093","Gm20754",1.68580166210085e-07,-0.598156393093905,0.748,0.732,0.00677911422380616
"3094","Serp1",1.68748096763887e-07,1.59583371639817,0.919,0.441,0.0067858672151662
"3095","Zfp14",1.6931097824333e-07,-1.20018768509578,0.365,0.399,0.00680850236809902
"3096","Bag1",1.69846401961201e-07,1.11920309115284,0.975,0.689,0.00683003336206579
"3097","Cd99l2",1.70377216196038e-07,-0.417581150558643,0.802,0.73,0.00685137899489128
"3098","Kctd17",1.71511973637008e-07,-0.335934952881241,0.86,0.757,0.006897010995865
"3099","Tnks",1.71600898224229e-07,-0.313363070874055,0.883,0.806,0.00690058692029093
"3100","Slc25a26",1.72577014122329e-07,-0.670616610509163,0.653,0.601,0.00693983946890122
"3101","Cog5",1.7264337371877e-07,-0.267454719737017,0.914,0.84,0.00694250798735288
"3102","Chd2",1.73454208236894e-07,-0.135158593333795,0.962,0.919,0.00697511407583023
"3103","Slc38a9",1.73806070094829e-07,-0.389178474273941,0.851,0.764,0.00698926349672338
"3104","Katnbl1",1.74397147843941e-07,-0.246399885902538,0.993,0.98,0.00701303250624839
"3105","A730017L22Rik",1.75089648068215e-07,-0.486837639944463,0.734,0.716,0.00704088001776713
"3106","Fam171a1",1.75930293845759e-07,-0.504243889996167,0.804,0.718,0.00707468490641949
"3107","H3f3a-ps1",1.76296939009312e-07,0.582551982130476,0.423,0.158,0.00708942880838148
"3108","5830417I10Rik",1.77362395803429e-07,-0.175501799606896,0.948,0.908,0.00713227402244328
"3109","Pcdh11x",1.77510556254997e-07,-0.725097155311989,0.75,0.73,0.00713823199868221
"3110","Tmem9",1.77844590033778e-07,-0.636667071132119,0.617,0.586,0.00715166449902833
"3111","Mtx2",1.78452132465092e-07,-0.413968911112783,0.851,0.725,0.00717609560281875
"3112","Arrb1",1.7911674774393e-07,-0.193602253899094,0.937,0.815,0.00720282177702667
"3113","Dpysl5",1.79469778033811e-07,-0.471712892718367,0.788,0.739,0.00721701818407364
"3114","Eif2d",1.80048108951944e-07,-0.501928387431541,0.707,0.617,0.00724027460528452
"3115","Bloc1s2",1.81391966437322e-07,-0.447595105961782,0.806,0.698,0.00729431514634404
"3116","2700097O09Rik",1.82662421071924e-07,-0.491148993548974,0.779,0.698,0.00734540393856529
"3117","Gapdh",1.83161441658751e-07,0.0687405477895737,1,0.998,0.00736547105342336
"3118","Hnrnph2",1.83380249919792e-07,-0.318324382187403,0.878,0.741,0.0073742699900246
"3119","Bace1",1.83388693142304e-07,-0.522668215780123,0.791,0.75,0.00737460951733146
"3120","Cdh13",1.83759913175931e-07,-0.529279984539638,0.872,0.851,0.00738953738854371
"3121","Inpp5j",1.84418369618222e-07,-0.653019844494277,0.655,0.658,0.00741601589745756
"3122","Slc25a51",1.84866176283724e-07,-0.324638045942691,0.761,0.662,0.00743402354689741
"3123","Dclk2",1.85409891954666e-07,-0.344445873238457,0.921,0.842,0.00745588798517299
"3124","TrnI",1.85882481129018e-07,0.767076911171382,0.791,0.507,0.00747489221364119
"3125","Lnx1",1.85970594767691e-07,-0.726108538682422,0.687,0.626,0.00747843552739314
"3126","Dcun1d2",1.8659139114556e-07,-0.419924280795307,0.806,0.705,0.00750339961213642
"3127","Wasf3",1.89843970108285e-07,-0.419104916991248,0.865,0.77,0.00763419556996448
"3128","Mapk8ip1",1.89848406839062e-07,-0.274727521519502,0.948,0.802,0.00763437398421919
"3129","Ptms",1.93105793679423e-07,0.885305252380469,0.991,0.876,0.00776536328123065
"3130","Cep164",1.93393064432007e-07,-0.379682996037484,0.77,0.723,0.00777691530000429
"3131","Cenpa",1.94094557874554e-07,-0.918847233025407,0.489,0.502,0.00780512445580942
"3132","Sorl1",1.94488107689944e-07,-0.480987762003745,0.768,0.714,0.00782095027453572
"3133","Rgs17",1.96018719733385e-07,-0.453253352320724,0.818,0.782,0.00788250077663861
"3134","L1cam",2.00225532766416e-07,-0.604003436311232,0.696,0.689,0.00805166934913588
"3135","Ccdc85a",2.01431913899561e-07,-0.338607758678867,0.829,0.752,0.00810018155364306
"3136","Kndc1",2.04918719967639e-07,-0.539403942699553,0.741,0.655,0.00824039648605865
"3137","Gm9385",2.05361951041029e-07,0.606762197578611,0.784,0.511,0.0082582201372129
"3138","Aars",2.05799113147567e-07,-0.277120873315728,0.937,0.865,0.00827579973700312
"3139","Mkl2",2.06138726752669e-07,-0.313569410341621,0.935,0.818,0.0082894566189051
"3140","Zfp512",2.07912973136168e-07,-0.512918119021621,0.77,0.662,0.0083608043887247
"3141","Pik3r3",2.08116588995728e-07,-0.403283393156039,0.829,0.786,0.0083689923932852
"3142","Rbbp6",2.08211704443642e-07,-0.206330202176689,0.941,0.899,0.00837281727079219
"3143","Clec16a",2.09389581553046e-07,-0.283080173886945,0.926,0.876,0.00842018324299264
"3144","Dlat",2.10496358115711e-07,-0.246058076917169,0.89,0.833,0.00846469004890707
"3145","Celsr2",2.10527631213579e-07,-0.383937600514028,0.8,0.673,0.00846594763399166
"3146","Crocc",2.11239568936025e-07,-0.62558190844962,0.631,0.554,0.00849457678562437
"3147","Sema6c",2.1157508138641e-07,-0.686354001067475,0.577,0.52,0.00850806874779169
"3148","Armc9",2.14718181281195e-07,-0.352116176829123,0.93,0.885,0.00863446222386071
"3149","Dlx2",2.15908105466145e-07,-0.928859753052975,0.453,0.444,0.00868231264511007
"3150","Drg2",2.16984911813763e-07,-0.445181359699142,0.761,0.64,0.00872561425876684
"3151","Dctn1",2.19096872532774e-07,-0.270212647712587,0.944,0.869,0.00881054253516042
"3152","Adamts17",2.19315905850653e-07,-0.564479070787609,0.755,0.676,0.00881935052197232
"3153","Rps6",2.19850780505447e-07,0.941943956441221,0.995,0.84,0.00884085943646555
"3154","Tnrc18",2.20021449644762e-07,-0.391060027394619,0.883,0.809,0.00884772255456481
"3155","Mfsd6",2.22645002084882e-07,-0.520244674700169,0.755,0.727,0.00895322346883937
"3156","Usp9x",2.23255254026685e-07,-0.193369568488457,0.953,0.883,0.00897776353017507
"3157","Tmem62",2.23978087191635e-07,-0.66744999946935,0.705,0.635,0.00900683082023724
"3158","Myrip",2.29594235054436e-07,-0.425963667027687,0.768,0.676,0.00923267297424404
"3159","Pacs1",2.30594407045542e-07,-0.164527650821032,0.968,0.921,0.00927289289052239
"3160","Usp40",2.32862308182855e-07,-0.418565892966321,0.806,0.727,0.00936409199895716
"3161","Ywhaq",2.36805313448836e-07,-0.0402916666558228,0.984,0.939,0.00952265206971804
"3162","Pvrl1",2.39324728825445e-07,-0.709943190829534,0.421,0.39,0.00962396532025762
"3163","Tram1l1",2.42006900944682e-07,-0.703945293914884,0.601,0.572,0.00973182350768851
"3164","Gm4604",2.42183967288103e-07,0.511174596367893,0.48,0.205,0.00973894387655647
"3165","Mbnl2",2.4311590639018e-07,-0.103880799726028,0.971,0.919,0.0097764199436683
"3166","Kit",2.43319732539672e-07,-1.06669401746668,0.486,0.505,0.00978461640461782
"3167","Mafb",2.44471712862127e-07,1.30567321007995,0.869,0.518,0.00983094098932473
"3168","Zfp532",2.44947978488039e-07,-0.269398589760999,0.874,0.831,0.00985009305893952
"3169","Ssx2ip",2.46234281865308e-07,-0.454193849337814,0.775,0.635,0.00990181917664962
"3170","Prkar2b",2.48845795634983e-07,-0.482530797179097,0.793,0.773,0.0100068359798696
"3171","Ciapin1",2.48873482939468e-07,-0.464804688113183,0.795,0.714,0.0100079493694448
"3172","Car2",2.49272215683718e-07,1.41293525378085,0.854,0.482,0.0100239836092894
"3173","Adcy3",2.50032532673368e-07,-0.783136182906478,0.669,0.574,0.0100545582363942
"3174","Tatdn3",2.50254199334826e-07,-0.703286576332086,0.653,0.597,0.0100634721178514
"3175","Rgs19",2.53038234006912e-07,1.74509963075418,0.791,0.275,0.01017542650412
"3176","Vps35",2.53523264004202e-07,-0.199384470150995,0.957,0.878,0.010194931015401
"3177","Jag2",2.53892232889483e-07,-0.524670119732488,0.662,0.608,0.0102097683611848
"3178","Thpo",2.54211847621313e-07,-0.897279696177529,0.421,0.423,0.0102226210283959
"3179","Csnk1g1",2.54221500252946e-07,-0.276112034616371,0.921,0.876,0.0102230091896717
"3180","Gm13889",2.55097456649282e-07,-0.257457336287192,0.885,0.854,0.0102582340242376
"3181","Cops7a",2.56017623909709e-07,-0.308056152147265,0.842,0.718,0.0102952367102811
"3182","Lxn",2.563639538178e-07,1.76033542790133,0.543,0.151,0.0103091636748752
"3183","Stac2",2.56432118991818e-07,-0.407313446987159,0.883,0.782,0.010311904801018
"3184","Smc6",2.57315952304557e-07,-0.322290695578155,0.881,0.811,0.0103474463900231
"3185","Sept3",2.57647443811657e-07,-0.136790236236775,0.955,0.881,0.0103607766579982
"3186","Zfp451",2.57990803326333e-07,-0.227040014790006,0.912,0.809,0.0103745841741618
"3187","Lppr2",2.63028524566411e-07,-0.358577120127626,0.854,0.788,0.0105771660583891
"3188","Prpf6",2.63457163111503e-07,-0.180218359807315,0.953,0.847,0.0105944029002029
"3189","Ppfia1",2.65772867307233e-07,-0.359199942919211,0.892,0.813,0.0106875243130258
"3190","Kcnj12",2.66541506503377e-07,-1.07436393493792,0.288,0.322,0.0107184336010203
"3191","Fam193a",2.67986479123997e-07,-0.294797673228922,0.932,0.847,0.0107765402850133
"3192","Lincpint",2.68812144989159e-07,-0.201044907155969,0.955,0.901,0.010809742786449
"3193","Tmem56",2.69176672270628e-07,-0.191573978006022,0.975,0.921,0.0108244015220188
"3194","Abracl",2.6955388457067e-07,1.53086097736068,0.694,0.212,0.0108395703602403
"3195","Exoc1",2.70613195232358e-07,-0.397508196613189,0.881,0.838,0.0108821684198788
"3196","Tmtc1",2.70998992616028e-07,-0.656979195300697,0.727,0.725,0.0108976824900683
"3197","Stard7",2.71266951564933e-07,-0.287182587480987,0.894,0.82,0.0109084579232806
"3198","Mmaa",2.71709419982633e-07,-0.553697376194294,0.709,0.604,0.0109262509057616
"3199","Tnrc6c",2.72078335028159e-07,-0.167828744527728,0.966,0.935,0.0109410860864874
"3200","Psmd12",2.73047635132061e-07,-0.217942372634496,0.935,0.847,0.0109800645515656
"3201","Caskin1",2.74807396011287e-07,-0.296990993188812,0.896,0.788,0.0110508298158019
"3202","Mgat3",2.75430661183781e-07,-0.531265506290735,0.721,0.655,0.0110758931781834
"3203","Sap18",2.75908044290759e-07,-0.151598188741655,0.964,0.856,0.0110950901850643
"3204","AW209491",2.76353052882331e-07,-0.751561648803857,0.563,0.509,0.0111129853155572
"3205","TrnT",2.77464324191323e-07,0.904227754996689,0.842,0.493,0.0111576728687057
"3206","Plekhg5",2.78020819056973e-07,-0.684229331651081,0.694,0.626,0.0111800511967381
"3207","Zmym4",2.78024280415089e-07,-0.199121912397278,0.95,0.89,0.011180190388332
"3208","Wdr47",2.7832756592325e-07,-0.354895476048604,0.905,0.811,0.0111923864084716
"3209","Gm5644",2.78660201593046e-07,0.520007058880386,0.45,0.198,0.0112057626866611
"3210","Zfp800",2.79708445798125e-07,-0.381916728808906,0.815,0.732,0.01124791573088
"3211","Cab39",2.80085644653422e-07,-0.138249890381476,0.975,0.89,0.0112630840284481
"3212","Vars",2.82376789065616e-07,-0.453481715013784,0.797,0.682,0.0113552178186956
"3213","Gm5802",2.84538974998005e-07,-0.168670717653908,0.529,0.599,0.0114421658015948
"3214","Hid1",2.86190303254078e-07,-0.384998896421938,0.813,0.727,0.0115085706647562
"3215","Rab28",2.87170801498087e-07,-0.211682412613427,0.937,0.89,0.0115479994406426
"3216","C130071C03Rik",2.87411131427336e-07,-0.438198609176264,0.658,0.622,0.0115576638280875
"3217","Plxna4",2.91283909324142e-07,-0.305372140293034,0.937,0.883,0.0117133998456517
"3218","Gpr162",2.91630141810833e-07,-0.435215381216474,0.624,0.601,0.011727322892639
"3219","Gnb2l1",2.93890142198536e-07,1.12778774477232,0.991,0.732,0.0118182042882297
"3220","Usp22",2.9469055570845e-07,-0.252946923645558,0.923,0.878,0.0118503913167039
"3221","Gm15612",2.95028992425316e-07,-0.410442925201594,0.477,0.579,0.0118640008723992
"3222","Nell2",2.95886418203951e-07,-0.733700971431969,0.709,0.633,0.0118984805352355
"3223","Xkr6",2.96137495687259e-07,-0.327287252752854,0.883,0.82,0.0119085771140717
"3224","Copg2",2.99464327386531e-07,-0.275339924894554,0.971,0.928,0.0120423589971946
"3225","Gm7238",2.99816180103834e-07,-0.166575206702574,0.669,0.705,0.0120565080505155
"3226","Helq",3.00928681847284e-07,-0.481932820168685,0.745,0.703,0.0121012450831248
"3227","Plekhb1",3.01455479169692e-07,1.41782563357414,0.766,0.432,0.0121224291838508
"3228","Faah",3.03439331251582e-07,-0.51893836539116,0.764,0.664,0.0122022058276199
"3229","Dnajb6",3.04566900689413e-07,-0.114040383031644,0.964,0.856,0.0122475487774234
"3230","Nup88",3.04717941098848e-07,-0.385996226109846,0.863,0.782,0.012253622565408
"3231","Nxf1",3.05456756069989e-07,-0.321109699266916,0.883,0.779,0.0122833325318425
"3232","Zfp827",3.07056256349998e-07,-0.308952638882326,0.833,0.75,0.0123476532366025
