"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1","1810011H11Rik",0,7.67302117687894,0.32,0,0
"2","2010107G23Rik",0,-6.73740970691067,0.039,0.918,0
"3","2900011O08Rik",0,-7.15661681112679,0.213,0.993,0
"4","2900055J20Rik",0,-7.61241941953494,0.056,0.927,0
"5","4632428N05Rik",0,9.86212714030491,0.927,0.004,0
"6","6330403K07Rik",0,-8.80557956560841,0.084,0.936,0
"7","9330159F19Rik",0,-7.03813358409072,0.067,0.96,0
"8","A230006K03Rik",0,-7.27729854358191,0.039,0.88,0
"9","A230057D06Rik",0,-7.55748297319333,0.112,0.96,0
"10","A330076H08Rik",0,-8.1013871171412,0.017,0.976,0
"11","A530058N18Rik",0,-7.3298380937694,0.017,0.909,0
"12","A930011O12Rik",0,-7.06269523898819,0.034,0.969,0
"13","A930017M01Rik",0,-4.63730110280719,0,0.269,0
"14","AI593442",0,-7.47295222812812,0.045,0.929,0
"15","AI854517",0,-6.39846928242282,0.073,0.862,0
"16","AW551984",0,-5.65331484268871,0,0.242,0
"17","Abat",0,-6.10682199441372,0.236,0.982,0
"18","Acot7",0,-6.27048395520144,0.23,1,0
"19","Actl6b",0,-7.41003135249136,0.039,0.971,0
"20","Actr3b",0,-6.91391895801387,0.084,0.853,0
"21","Adcyap1r1",0,-7.00964003940693,0.107,0.927,0
"22","Akap6",0,-6.80715590717055,0.59,0.996,0
"23","Alg2",0,-6.31073594156952,0.101,0.976,0
"24","Amph",0,-8.00075100778699,0.096,0.984,0
"25","Ank3",0,-7.83649606163544,0.32,1,0
"26","Ankrd45",0,-7.2098263736822,0.039,0.858,0
"27","Anks1b",0,-6.43531685333328,0.725,1,0
"28","Ap3b2",0,-7.55000358175177,0.045,0.947,0
"29","Apba2",0,-7.13014466361855,0.219,0.971,0
"30","Apbb1",0,-7.05802543903657,0.146,0.987,0
"31","Aplp1",0,-8.59893292824322,0.337,1,0
"32","Armcx1",0,-8.44389045827712,0.051,0.951,0
"33","Arx",0,-7.10646737679831,0.039,0.876,0
"34","Arxes1",0,-6.13449803349452,0.011,0.958,0
"35","Arxes2",0,-6.63759552661217,0.051,0.993,0
"36","Asns",0,-8.41198534154227,0.09,0.984,0
"37","Astn1",0,-7.11632781421408,0.118,0.964,0
"38","Atcay",0,-7.94486690314004,0.073,0.984,0
"39","Atp1a3",0,-9.31838102921403,0.27,1,0
"40","Atp1b1",0,-11.2905878975136,0.343,1,0
"41","Atp6v0e2",0,-9.20943922612423,0.152,1,0
"42","Atp6v1g2",0,-7.64265255686562,0.416,1,0
"43","Atp9a",0,-7.37382455664089,0.354,0.973,0
"44","B230209E15Rik",0,-7.23914743926593,0.079,0.98,0
"45","B230217C12Rik",0,-5.50742986967564,0.045,0.98,0
"46","B3galt1",0,-7.11377989486702,0.275,0.889,0
"47","B630019K06Rik",0,-6.56717208237337,0.011,0.856,0
"48","BC030500",0,-6.67943741571661,0.017,0.84,0
"49","Bai3",0,-6.30828176582204,0.938,0.996,0
"50","Bex1",0,-9.12462132558364,0.067,0.996,0
"51","Bex2",0,-9.88846328573728,0.197,1,0
"52","Bex4",0,-6.82761978067274,0.034,0.982,0
"53","Bicd1",0,-7.49985498712967,0.163,0.982,0
"54","Brinp1",0,-7.00815866284809,0.112,0.949,0
"55","C1qa",0,11.9693106288537,1,0.016,0
"56","C1qb",0,12.8697510507938,1,0.024,0
"57","C1qc",0,12.1486393969028,1,0.02,0
"58","C1qtnf4",0,-8.46523594649362,0.084,1,0
"59","C230004F18Rik",0,-7.81067274920511,0.067,0.918,0
"60","Cacng2",0,-6.44219734968829,0.101,0.98,0
"61","Cacng3",0,-7.71823562004618,0.073,0.818,0
"62","Cadm2",0,-9.24010175953959,0.551,1,0
"63","Cadm3",0,-6.00410183672705,0,0.951,0
"64","Cadps",0,-7.78342030139013,0.129,0.998,0
"65","Calm2",0,-1.76397178941687,1,1,0
"66","Caly",0,-8.95863481696299,0.18,1,0
"67","Camk2n2",0,-6.62832893822659,0.022,0.996,0
"68","Car11",0,-5.97212562508699,0.051,0.936,0
"69","Cbr2",0,9.6659945499097,0.388,0,0
"70","Ccdc136",0,-7.26851543852867,0.225,0.978,0
"71","Ccdc92",0,-6.96958696733471,0.034,0.953,0
"72","Ccr5",0,9.35307246552379,0.551,0,0
"73","Ccser1",0,-7.6146273128175,0.444,0.993,0
"74","Cd180",0,7.13874637327893,0.404,0,0
"75","Cd200",0,-9.15389267608371,0.084,0.984,0
"76","Cd53",0,11.3010628089527,0.989,0.024,0
"77","Cd84",0,9.28016628794554,0.837,0.047,0
"78","Cd86",0,10.0345037463868,0.831,0.024,0
"79","Cdh10",0,-7.47556901190634,0.09,0.844,0
"80","Cdkl5",0,-7.44966680691804,0.073,0.827,0
"81","Cdr1",0,-6.75578791601994,0.051,0.896,0
"82","Celf4",0,-6.17366300612573,0.331,1,0
"83","Celf6",0,-6.8577034733962,0.096,0.849,0
"84","Cend1",0,-9.65441732473165,0.051,0.996,0
"85","Cep170b",0,-6.4384395030733,0.022,0.909,0
"86","Cfh",0,10.4013498514305,0.938,0.029,0
"87","Chchd10",0,-6.45032558175998,0.253,1,0
"88","Chd5",0,-5.70077148863989,0.118,0.971,0
"89","Chga",0,-8.43645472625555,0.067,0.978,0
"90","Chgb",0,-9.26129257208318,0.124,0.996,0
"91","Chl1",0,-7.32527473027979,0.618,0.98,0
"92","Chn1",0,-6.86834901673543,0.388,0.993,0
"93","Chpf",0,-7.14660457894562,0.022,0.878,0
"94","Ckmt1",0,-8.22732063834941,0.09,0.989,0
"95","Clip3",0,-7.52657142628061,0.084,0.991,0
"96","Clstn3",0,-8.93820389325853,0.067,0.993,0
"97","Clu",0,-6.42014653179714,0.393,0.996,0
"98","Clvs1",0,-6.95136388705798,0.073,0.858,0
"99","Cnr1",0,-9.60760773886008,0.079,0.902,0
"100","Cntn1",0,-7.67999649756172,0.213,0.998,0
"101","Cntn4",0,-8.21807262143761,0.472,0.878,0
"102","Cntnap2",0,-7.93547458871975,0.584,0.998,0
"103","Cort",0,-8.42931361686248,0.028,0.671,0
"104","Cplx1",0,-7.90003606263455,0.096,0.982,0
"105","Cpne6",0,-8.26884320446364,0.062,0.889,0
"106","Crlf1",0,-4.87326637083448,0,0.349,0
"107","Crmp1",0,-7.59527951192083,0.084,0.92,0
"108","Csdc2",0,-7.1865211608167,0.067,0.964,0
"109","Csf1r",0,11.6112560042459,0.994,0.024,0
"110","Csmd1",0,-8.24026799134462,0.68,0.998,0
"111","Cspg5",0,-6.75531513087023,0.157,0.969,0
"112","Csrnp3",0,-7.89813098775724,0.056,0.953,0
"113","Cst3",0,6.08553824601381,1,1,0
"114","Ctnna2",0,-7.84677737707606,0.309,0.991,0
"115","Ctss",0,12.9237274421706,1,0.084,0
"116","Cttn",0,-7.38363361848479,0.022,0.909,0
"117","Cttnbp2",0,-7.37829667871602,0.433,0.982,0
"118","Cx3cl1",0,-8.70685983492475,0.107,1,0
"119","Cx3cr1",0,11.0883577636337,0.927,0.104,0
"120","Cyba",0,10.0701718240542,0.989,0.022,0
"121","Cygb",0,-6.63774479970523,0.017,0.889,0
"122","Cysltr1",0,7.38515955137242,0.348,0,0
"123","Cystm1",0,-5.47592131552163,0.079,0.987,0
"124","D10Bwg1379e",0,-7.41470900988858,0.185,0.984,0
"125","Dab1",0,-7.48054252720198,0.438,0.956,0
"126","Dclk1",0,-6.61540661626818,0.309,1,0
"127","Ddx25",0,-7.85459919120367,0.056,0.942,0
"128","Dennd5b",0,-6.8782889345811,0.258,0.982,0
"129","Diras1",0,-6.70753651277696,0.006,0.9,0
"130","Disp2",0,-7.95653532773801,0.028,0.98,0
"131","Dleu7",0,-7.08091687266365,0.022,0.842,0
"132","Dlg2",0,-8.34244611307789,0.798,1,0
"133","Dlgap1",0,-6.92717579397478,0.697,1,0
"134","Dlgap2",0,-6.95758478873961,0.421,0.982,0
"135","Dlx1",0,-7.2543462831941,0,0.938,0
"136","Dlx1as",0,-7.27639326961786,0,0.913,0
"137","Dlx5",0,-6.71556722258893,0.006,0.898,0
"138","Dlx6os1",0,-9.16955690944528,0.056,0.982,0
"139","Dmtn",0,-5.49314928085745,0.135,0.984,0
"140","Dnajc6",0,-7.87948269004702,0.124,0.991,0
"141","Dner",0,-8.69486249681832,0.562,0.998,0
"142","Dnm1",0,-8.04040132082842,0.174,0.998,0
"143","Dnm3",0,-6.39770684538178,0.646,1,0
"144","Dock3",0,-7.42050772762749,0.275,0.989,0
"145","Dos",0,-5.99695898945535,0.039,0.989,0
"146","Dpp10",0,-6.63115962182561,0.663,0.956,0
"147","Dpp6",0,-7.90953546391197,0.236,0.98,0
"148","Dtna",0,-6.98671618173068,0.303,0.98,0
"149","Dusp26",0,-7.61158443857062,0.09,0.922,0
"150","Dync1i1",0,-7.15052642982269,0.208,0.984,0
"151","Edil3",0,-6.93032681776312,0.59,0.978,0
"152","Eef1a2",0,-5.31396982119307,0.039,1,0
"153","Ehd3",0,-6.94817904856156,0.039,0.86,0
"154","Elavl2",0,-8.83223593966647,0.045,0.938,0
"155","Elavl3",0,-6.7079335338801,0.101,0.987,0
"156","Elmod1",0,-9.67825025867744,0.135,0.976,0
"157","Elovl4",0,-8.20182256861989,0.056,0.949,0
"158","Elovl6",0,-6.56863463923357,0.169,0.9,0
"159","Emr1",0,9.75682178072341,0.927,0.116,0
"160","Enah",0,-6.87999205940148,0.163,0.951,0
"161","Eno2",0,-7.58847692691916,0.202,1,0
"162","Enpp5",0,-7.44186136769877,0.157,0.996,0
"163","Epdr1",0,-8.30849001959147,0.135,0.989,0
"164","Epha6",0,-6.66879091637642,0.596,0.953,0
"165","Erbb4",0,-10.4819137953428,0.287,0.94,0
"166","Erc2",0,-7.15034890598151,0.506,0.982,0
"167","Fabp3",0,-7.4223230749582,0.022,0.998,0
"168","Faim2",0,-8.2035814196817,0.202,1,0
"169","Fam13c",0,-6.719326944532,0.157,0.873,0
"170","Fam155a",0,-8.50677892988476,0.242,0.982,0
"171","Fam171b",0,-8.36010337264268,0.242,0.989,0
"172","Fam69b",0,-6.33806110520651,0.382,0.964,0
"173","Fbxo44",0,-6.76470340888889,0.028,0.949,0
"174","Fcgr3",0,11.7926719664114,1,0.027,0
"175","Fcrls",0,11.2978118973091,0.989,0.011,0
"176","Fez1",0,-8.61766627911632,0.191,0.998,0
"177","Fgf12",0,-8.70698832484499,0.421,1,0
"178","Fgf14",0,-7.42084065712821,0.343,0.998,0
"179","Fgf9",0,-7.50680821969715,0.051,0.873,0
"180","Fhl1",0,-7.9244239876778,0.045,0.933,0
"181","Fndc4",0,-6.95808376602421,0.062,0.96,0
"182","Fndc5",0,-8.14357993733868,0.051,0.949,0
"183","Foxg1",0,-6.6143154127095,0.017,0.918,0
"184","Frmd5",0,-8.06662871545078,0.258,0.993,0
"185","Frrs1l",0,-6.97623875252751,0.062,0.936,0
"186","Ftl1",0,3.07869155258132,1,1,0
"187","Fut9",0,-7.65154384793002,0.14,0.867,0
"188","Fyb",0,9.6493903045211,0.938,0.018,0
"189","Gabra1",0,-10.4624892685968,0.213,0.931,0
"190","Gabra4",0,-7.87775277797751,0.09,0.811,0
"191","Gabrb2",0,-9.20896331621164,0.169,0.942,0
"192","Gabrb3",0,-7.75380939259851,0.14,0.989,0
"193","Gabrg2",0,-9.65592510070062,0.096,0.989,0
"194","Gabrg3",0,-8.42224304490666,0.371,0.951,0
"195","Gad1",0,-11.1260121965965,0.185,1,0
"196","Gad2",0,-10.51610421463,0.124,0.996,0
"197","Galntl6",0,-7.51878838924521,0.393,0.996,0
"198","Gap43",0,-8.75500503616919,0.135,0.918,0
"199","Gapdh",0,-2.81209670926998,0.921,1,0
"200","Gdap1",0,-8.22814001653732,0.039,0.958,0
"201","Gdf10",0,-4.45080801690979,0,0.28,0
"202","Ggt7",0,-7.69582675940246,0.062,0.956,0
"203","Glrb",0,-6.41071020972074,0.169,0.996,0
"204","Gm14204",0,-6.89052911751609,0.006,0.873,0
"205","Gm1673",0,-6.74242717938579,0.067,1,0
"206","Gm2629",0,8.23550333682739,0.416,0,0
"207","Gm29907",0,-7.06107305756629,0.528,0.927,0
"208","Gnao1",0,-7.26668988551126,0.185,0.998,0
"209","Gng3",0,-8.50304775223969,0.202,1,0
"210","Gpm6a",0,-7.6045833963469,0.551,1,0
"211","Gpr22",0,-7.5418154180928,0.045,0.813,0
"212","Gria1",0,-7.6607063309792,0.236,0.989,0
"213","Gria2",0,-9.45337640663269,0.315,1,0
"214","Gria3",0,-7.97774205937989,0.191,0.873,0
"215","Gria4",0,-8.93619228290149,0.343,0.998,0
"216","Grik1",0,-8.50965444810272,0.253,0.896,0
"217","Grik2",0,-9.07925712891869,0.382,0.991,0
"218","Grin1",0,-6.99757236640159,0.213,0.996,0
"219","Grin2b",0,-6.74031489108883,0.331,1,0
"220","Grip1",0,-8.77369865619768,0.354,0.996,0
"221","Grm5",0,-7.02454787685555,0.36,0.987,0
"222","Hcn1",0,-8.55953736539943,0.275,0.933,0
"223","Hexb",0,7.40878360055701,0.989,0.971,0
"224","Hid1",0,-6.72338614552939,0.028,0.867,0
"225","Hmgcll1",0,-7.19866401671695,0.028,0.856,0
"226","Hmha1",0,9.11863577274546,0.927,0.02,0
"227","Htr1a",0,-4.24200962334887,0,0.236,0
"228","Il1rapl1",0,-7.40101255120402,0.691,0.987,0
"229","Ina",0,-7.01254973126264,0.073,0.916,0
"230","Irak1bp1",0,-6.38173594095691,0.022,0.913,0
"231","Itgam",0,8.67479685911311,0.826,0.302,0
"232","Jakmip2",0,-6.35535908535479,0.612,0.962,0
"233","Kcna2",0,-7.50505906338748,0.056,0.922,0
"234","Kcna4",0,-4.61405541224148,0,0.327,0
"235","Kcnc1",0,-7.9055145984761,0.039,0.982,0
"236","Kcnd2",0,-7.05049776432892,0.303,0.967,0
"237","Kcnip1",0,-8.82219580807966,0.135,0.973,0
"238","Kcnip4",0,-8.30032420173555,0.669,0.944,0
"239","Kcnj3",0,-7.7418586756731,0.146,0.951,0
"240","Kcnk1",0,-7.77298032445551,0.079,0.938,0
"241","Kcnmb2",0,-7.94852790946473,0.084,0.918,0
"242","Kcnn2",0,-7.47987922421638,0.124,0.864,0
"243","Kcns2",0,-5.13677470583047,0,0.309,0
"244","Kif1a",0,-6.29540724852242,0.208,1,0
"245","Kif21a",0,-6.26133894939938,0.326,0.996,0
"246","LOC102642196",0,5.20873411511369,0.938,0.022,0
"247","LOC105242595",0,-4.1173256418123,0,0.231,0
"248","Lancl3",0,-4.66422997995901,0,0.331,0
"249","Laptm5",0,10.8606110985777,0.994,0.02,0
"250","Lgi1",0,-7.34216601345802,0.045,0.916,0
"251","Lgi2",0,-6.97800497496987,0.028,0.858,0
"252","Limch1",0,-7.71973387148721,0.197,0.991,0
"253","Lin7b",0,-7.02177187973755,0.051,0.929,0
"254","Lonrf2",0,-7.45672161499373,0.045,0.982,0
"255","Lpcat4",0,-6.87497719115886,0.034,0.867,0
"256","Lphn3",0,-7.70325887256008,0.416,0.989,0
"257","Lppr2",0,-6.37395069902439,0.107,0.918,0
"258","Lppr5",0,-8.03368351560536,0.073,0.973,0
"259","Lrfn5",0,-7.90538620633602,0.326,0.953,0
"260","Lrp11",0,-6.8877137123724,0.163,0.947,0
"261","Lrp1b",0,-8.10957380120967,0.702,0.964,0
"262","Lrrc4b",0,-5.08821699445146,0.011,0.944,0
"263","Lrrc4c",0,-7.15033755860813,0.837,0.976,0
"264","Lrrc7",0,-7.6118302152626,0.208,0.953,0
"265","Lrrtm4",0,-8.99176398648115,0.382,0.931,0
"266","Lsamp",0,-6.77385328834352,0.444,0.996,0
"267","Lurap1l",0,-7.46706324516584,0.09,0.92,0
"268","Ly6h",0,-7.99196130209915,0.073,0.998,0
"269","Lyn",0,9.64294490337893,0.949,0.313,0
"270","Lysmd2",0,-7.25368951135508,0.056,0.962,0
"271","Macrod2",0,-6.26685410424034,0.59,0.996,0
"272","Mageh1",0,-6.60964536726093,0.045,0.9,0
"273","Mal2",0,-6.93135784005027,0.174,0.958,0
"274","Map1a",0,-6.65522024391662,0.073,0.938,0
"275","Map1b",0,-7.75095891613848,0.393,0.998,0
"276","Map2",0,-6.59748112278551,0.264,1,0
"277","Map7d2",0,-7.02638322142254,0.292,0.998,0
"278","Mapk10",0,-9.15787193161375,0.225,0.998,0
"279","Mapk8ip2",0,-6.72804143020713,0.034,0.869,0
"280","Mapt",0,-6.6371724121774,0.242,1,0
"281","Mdga2",0,-7.05274619020086,0.534,0.996,0
"282","Meg3",0,-9.64003136862878,0.337,1,0
"283","Mgat4c",0,-8.55960921200081,0.393,0.833,0
"284","Mllt4",0,-5.75800215390874,0.191,0.984,0
"285","Mmp16",0,-6.996040098016,0.174,0.86,0
"286","Ms4a4a",0,9.30621533107288,0.382,0,0
"287","Myt1l",0,-8.27916593389097,0.298,0.996,0
"288","Nalcn",0,-7.53214040728691,0.219,0.949,0
"289","Nap1l3",0,-8.02475839659824,0.028,0.967,0
"290","Nap1l5",0,-11.4043823962361,0.27,0.998,0
"291","Nat14",0,-6.69289157062519,0.079,0.958,0
"292","Ncald",0,-8.97294620708131,0.343,0.993,0
"293","Ncam1",0,-8.85830350377791,0.191,1,0
"294","Nckap1",0,-8.38318654895199,0.174,0.993,0
"295","Ndrg4",0,-11.0440952494753,0.287,1,0
"296","Neto1",0,-7.93326625200098,0.056,0.844,0
"297","Nfasc",0,-6.49953722671253,0.157,0.942,0
"298","Nfatc1",0,7.78720557866982,0.573,0,0
"299","Nkain2",0,-5.5952007964683,0.899,0.991,0
"300","Nlgn1",0,-7.28099902822076,0.466,0.909,0
"301","Nmnat2",0,-5.72529473962365,0.685,0.998,0
"302","Nol4",0,-7.29277445299855,0.129,0.911,0
"303","Npdc1",0,-7.07012003461762,0.096,0.998,0
"304","Npy5r",0,-5.51769563064258,0,0.282,0
"305","Nrcam",0,-6.63292565239547,0.242,0.978,0
"306","Nrg3",0,-8.90785209802123,0.427,1,0
"307","Nrxn1",0,-7.28395279501938,0.624,1,0
"308","Nrxn3",0,-10.4361454533839,0.545,1,0
"309","Nsg1",0,-8.35961096905837,0.146,0.996,0
"310","Nsg2",0,-8.35562694207035,0.107,0.989,0
"311","Ntm",0,-7.35588019390598,0.618,0.94,0
"312","Ntrk2",0,-6.61399943536121,0.23,0.996,0
"313","Opcml",0,-7.98462566391451,0.36,0.944,0
"314","Otud7a",0,-7.24945872187891,0.152,0.944,0
"315","Oxtr",0,-5.12451195293465,0,0.251,0
"316","P2ry13",0,10.4963146910909,0.837,0.002,0
"317","P2ry6",0,9.21403607579287,0.882,0.007,0
"318","Pacsin1",0,-6.86995518296547,0.18,0.998,0
"319","Pak3",0,-8.60710479771399,0.169,0.984,0
"320","Pam",0,-6.53180792104348,0.461,0.998,0
"321","Pcbp3",0,-7.6163766622469,0.101,0.927,0
"322","Pcdh10",0,-6.80247006014001,0.039,0.904,0
"323","Pcdhb17",0,-4.58309112729352,0,0.28,0
"324","Pclo",0,-8.23226403980107,0.303,1,0
"325","Pcsk1n",0,-6.6484704062066,0.258,1,0
"326","Pdlim7",0,-6.05197217370001,0.174,0.971,0
"327","Pdxp",0,-6.2475290092957,0.073,0.978,0
"328","Peg3",0,-7.72587554293687,0.051,0.94,0
"329","Pfn2",0,-7.69590470888097,0.213,0.998,0
"330","Phyhipl",0,-9.48090335549479,0.152,0.996,0
"331","Plcb1",0,-6.7675334210268,0.562,0.996,0
"332","Plvap",0,-5.98190079201372,0.09,0.92,0
"333","Pnck",0,-8.56423995922145,0.045,0.989,0
"334","Pnmal1",0,-6.98502380933095,0.084,0.887,0
"335","Pnmal2",0,-6.74348250401578,0.045,0.982,0
"336","Podxl2",0,-7.28745955742845,0.09,0.993,0
"337","Ppargc1a",0,-7.64743643632862,0.225,0.949,0
"338","Ppfia2",0,-7.4903500338254,0.27,0.936,0
"339","Ppp2r2b",0,-8.55930597222383,0.27,0.973,0
"340","Prnp",0,-6.21453885499899,0.416,1,0
"341","Prrt1",0,-5.32163090838459,0.039,0.969,0
"342","Ptchd4",0,-7.79337412947401,0.124,0.92,0
"343","Ptpn5",0,-7.23838159769339,0.051,0.856,0
"344","Ptprd",0,-7.73780472393476,0.725,0.94,0
"345","Ptprn",0,-6.30211899489026,0.101,0.993,0
"346","Ptprn2",0,-7.7864351649584,0.242,1,0
"347","Rab27b",0,-7.38170837865321,0.051,0.898,0
"348","Rab3a",0,-6.20618149864365,0.438,1,0
"349","Rab3b",0,-9.27784653601433,0.185,0.96,0
"350","Rab3c",0,-9.84244729185419,0.163,0.998,0
"351","Rapgef4",0,-5.10183900588179,0.708,0.991,0
"352","Rasgrf1",0,-8.81693058456717,0.225,0.956,0
"353","Rcan2",0,-9.6230005993981,0.129,0.976,0
"354","Reep1",0,-7.12155702681556,0.073,0.951,0
"355","Rell2",0,-6.0237132897758,0.006,0.851,0
"356","Resp18",0,-9.26245337118254,0.118,0.951,0
"357","Rgs17",0,-6.65899993507416,0.062,0.956,0
"358","Rgs7",0,-8.23036408728605,0.14,0.967,0
"359","Rhbdl1",0,-6.21490211044311,0.056,0.958,0
"360","Rian",0,-7.9839634367963,0.045,0.996,0
"361","Rims1",0,-8.08386358349144,0.129,0.991,0
"362","Rims3",0,-6.590293672755,0.062,0.873,0
"363","Rit2",0,-8.9590036780744,0.14,0.993,0
"364","Rltpr",0,-5.75904905796632,0.045,0.924,0
"365","Rnf208",0,-7.02220294715195,0.022,0.951,0
"366","Robo1",0,-4.28337732100202,0.994,1,0
"367","Robo2",0,-7.0956530704713,0.888,0.993,0
"368","Rph3a",0,-7.37443514871622,0.09,0.947,0
"369","Rpp25",0,-8.65825866903181,0.039,0.976,0
"370","Rragb",0,-8.8112465645567,0.185,0.984,0
"371","Rundc3a",0,-6.94636418723453,0.084,0.993,0
"372","Scg2",0,-10.2841147349364,0.157,1,0
"373","Scg3",0,-6.58437995728822,0.14,0.976,0
"374","Scg5",0,-9.33357057510464,0.522,1,0
"375","Scn1a",0,-8.4373892498237,0.163,0.987,0
"376","Scn2a1",0,-7.81503028327929,0.101,0.987,0
"377","Scn2b",0,-6.35580773168283,0.073,0.993,0
"378","Scn8a",0,-7.18346412711356,0.197,0.996,0
"379","Scrn1",0,-7.475326714273,0.09,0.958,0
"380","Sepp1",0,11.3723070479274,0.966,0.049,0
"381","Sept3",0,-6.47840149016515,0.079,0.98,0
"382","Sept5",0,-5.73461247078593,0.034,0.967,0
"383","Serp2",0,-7.71329305677019,0.084,1,0
"384","Serpini1",0,-11.5106948917061,0.242,0.982,0
"385","Sez6l2",0,-6.27959574703457,0.079,1,0
"386","Sh3gl2",0,-7.50020703484527,0.124,0.94,0
"387","Shroom2",0,-7.59402078052895,0.118,0.878,0
"388","Slc15a3",0,6.19503345003284,0.399,0,0
"389","Slc1a1",0,-7.39273904980318,0.039,0.918,0
"390","Slc24a2",0,-8.29851542064728,0.354,0.969,0
"391","Slc2a13",0,-8.86502325607787,0.208,0.978,0
"392","Slc32a1",0,-6.31089553707218,0.017,0.993,0
"393","Slc35f1",0,-6.99329842750586,0.208,0.918,0
"394","Slc4a10",0,-6.96425602426834,0.596,0.998,0
"395","Slc4a3",0,-6.55373594296767,0.022,0.896,0
"396","Slc6a1",0,-9.94740058955461,0.124,0.998,0
"397","Slc6a17",0,-7.52010406303491,0.022,0.964,0
"398","Slitrk4",0,-7.24914635228942,0.011,0.849,0
"399","Snap25",0,-8.87664894765726,0.528,1,0
"400","Snap91",0,-8.10222819393045,0.112,0.996,0
"401","Snca",0,-7.68888920282062,0.287,0.949,0
"402","Sncb",0,-7.45982689247316,0.067,1,0
"403","Snhg11",0,-9.81088243037447,0.371,0.998,0
"404","Snrpn",0,-6.21890036430092,0.084,0.949,0
"405","Sntg1",0,-7.8176399963847,0.528,0.996,0
"406","Sobp",0,-6.41854924110332,0.079,0.973,0
"407","Socs3",0,8.37100569606903,0.376,0,0
"408","Soga3",0,-7.50771344848814,0.09,0.991,0
"409","Sorbs2",0,-6.78349839175002,0.051,0.904,0
"410","Sox2ot",0,-6.49403120160368,0.146,0.931,0
"411","Spi1",0,9.14385754705791,0.916,0.127,0
"412","Spock1",0,-7.04753381946408,0.23,0.904,0
"413","Spock2",0,-5.2785058324303,0.14,0.998,0
"414","Spock3",0,-8.66807968972151,0.202,0.987,0
"415","Srcin1",0,-6.04371494029625,0.022,0.936,0
"416","Sstr2",0,-5.7691252256644,0,0.336,0
"417","St8sia3",0,-8.01132265429169,0.039,0.978,0
"418","Stab1",0,9.85095948729081,0.854,0.033,0
"419","Stmn2",0,-8.89837617692851,0.219,0.996,0
"420","Stmn3",0,-8.95465771666402,0.264,1,0
"421","Stmn4",0,-7.73422289521972,0.09,0.969,0
"422","Stxbp1",0,-5.12073003155117,0.68,1,0
"423","Stxbp5l",0,-6.73701522960439,0.522,0.976,0
"424","Sult4a1",0,-6.3660160016354,0.062,0.991,0
"425","Svop",0,-6.60961057231038,0.09,0.9,0
"426","Sybu",0,-6.53266402919564,0.36,0.931,0
"427","Syn1",0,-8.13025660071591,0.27,0.996,0
"428","Syn2",0,-8.92243032077166,0.388,1,0
"429","Syne1",0,-7.72364696619038,0.303,0.991,0
"430","Syngr3",0,-9.53899667117008,0.073,0.996,0
"431","Synpr",0,-11.0805058057436,0.242,0.789,0
"432","Syp",0,-8.66075535448939,0.242,1,0
"433","Syt1",0,-10.61140133289,0.421,1,0
"434","Syt11",0,-5.66618744866756,0.404,1,0
"435","Syt13",0,-7.15166881426837,0.045,0.949,0
"436","Syt4",0,-8.80274855850842,0.056,0.993,0
"437","Tagln3",0,-7.05000891375522,0.202,0.996,0
"438","Tceal3",0,-7.16422745816825,0.067,1,0
"439","Tceal5",0,-7.44158952799432,0.039,1,0
"440","Tceal6",0,-7.43234628739284,0.051,0.998,0
"441","Tenm2",0,-7.68706938008545,0.258,0.962,0
"442","Thy1",0,-7.74283921313758,0.067,0.993,0
"443","Tifab",0,7.43579899932457,0.444,0,0
"444","Tmeff1",0,-7.65595612831306,0.264,0.889,0
"445","Tmeff2",0,-8.38368879273856,0.23,0.856,0
"446","Tmem119",0,10.9090662280713,0.618,0.004,0
"447","Tmem130",0,-9.58819857290534,0.129,0.998,0
"448","Tmem132b",0,-7.15566588142291,0.163,0.924,0
"449","Tmem145",0,-6.37658326580343,0.101,0.909,0
"450","Tmem151a",0,-7.69130318389902,0.09,0.933,0
"451","Tmem178",0,-7.6347370658285,0.135,0.927,0
"452","Tmem179",0,-7.86074804586207,0.022,0.936,0
"453","Tmem246",0,-7.88405530811417,0.062,0.944,0
"454","Tmem35",0,-7.83259851727998,0.034,0.896,0
"455","Tmem59l",0,-10.0076482386424,0.185,1,0
"456","Tmod2",0,-7.72607595491239,0.112,0.982,0
"457","Tnik",0,-7.67566515139936,0.163,0.978,0
"458","Trank1",0,-6.38478315883083,0.062,0.94,0
"459","Trim9",0,-8.0882934433804,0.062,0.969,0
"460","Tro",0,-7.66913849165578,0.045,0.971,0
"461","Tslp",0,6.78386273152202,0.348,0,0
"462","Tspyl4",0,-9.64142225913186,0.09,1,0
"463","Ttc9b",0,-5.73198371199192,0.079,0.956,0
"464","Ttll7",0,-7.97027965992252,0.084,0.978,0
"465","Tubb3",0,-8.24119397702638,0.118,0.987,0
"466","Tubb4a",0,-8.91332455249365,0.219,1,0
"467","Tubg2",0,-6.75734926254192,0.09,0.88,0
"468","Txnip",0,10.7382754682238,0.966,0.004,0
"469","Ube2ql1",0,-7.92189685830796,0.051,0.964,0
"470","Uchl1",0,-7.45869970456685,0.213,0.998,0
"471","Unc80",0,-6.69949041316485,0.236,0.989,0
"472","Unc93b1",0,10.5621695339319,0.989,0.022,0
