"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"272","LSAMP",0,-6.67746096106505,0.994,0.797,0
"273","LY86-AS1",0,-5.65054065930635,0.951,0.28,0
"274","LYN",0,8.11168632657209,0.484,0.854,0
"275","MAGI2",0,-7.5069545128218,1,0.955,0
"276","MAP2",0,-5.09872474021615,1,0.581,0
"277","MAP7",0,-5.20236369686256,0.997,0.476,0
"278","MAPK10",0,-5.16039647417375,1,0.752,0
"279","MAPK4",0,-5.71934479199363,0.967,0.309,0
"280","MARK1",0,-8.00465989236492,0.975,0.232,0
"281","MAST4",0,-6.30945688843127,0.984,0.443,0
"282","MBOAT2",0,-5.72741478791078,0.913,0.252,0
"283","MDGA2",0,-7.01715765933065,1,0.74,0
"284","ME1",0,-6.09825529232634,0.949,0.419,0
"285","MEF2A",0,2.76617951707094,0.991,0.988,0
"286","MEG3",0,-11.4985641258638,1,0.695,0
"287","MGAT4C",0,-6.29194298342487,0.984,0.817,0
"288","MGAT5B",0,-5.66988551884625,0.963,0.341,0
"289","MIAT",0,-8.81110781975832,1,0.171,0
"290","MILR1",0,8.40419303325658,0.289,0.683,0
"291","MIR100HG",0,-4.70297526789217,0.974,0.354,0
"292","MIR124-2HG",0,-9.02678687644469,0.993,0.106,0
"293","MIR137HG",0,-7.50315073589779,0.993,0.114,0
"294","MLIP",0,-5.82172892693873,0.998,0.22,0
"295","MLLT3",0,-5.35405675764338,0.966,0.431,0
"296","MMP16",0,-5.87320521266839,0.997,0.443,0
"297","MORC1",0,6.56037534656935,0.331,0.386,0
"298","MPDZ",0,-5.89518711630084,0.989,0.28,0
"299","MPP6",0,-8.07058815520308,0.98,0.232,0
"300","MPPED2",0,-6.3097570585706,0.963,0.175,0
"301","MTMR7",0,-6.66260359196782,0.869,0.081,0
"302","MTUS2",0,-4.36277852358669,1,0.756,0
"303","MYO1B",0,-6.96803653698002,0.819,0.195,0
"304","MYOF",0,7.01389890595663,0.546,0.728,0
"305","MYT1L",0,-7.49945469405878,1,0.451,0
"306","NALCN",0,-6.07423876666239,0.999,0.959,0
"307","NCAM1",0,-5.77964982142199,0.997,0.5,0
"308","NCAM2",0,-6.59754130524798,0.998,0.732,0
"309","NCKAP1",0,-4.76778889876225,0.982,0.28,0
"310","NDFIP2",0,-4.98383148142635,0.952,0.126,0
"311","NDST3",0,-8.12186375710693,0.995,0.272,0
"312","NEBL",0,-6.3204170411247,0.997,0.61,0
"313","NEGR1",0,-7.75073498978815,1,0.663,0
"314","NELL1",0,-7.21258647616723,0.994,0.691,0
"315","NELL2",0,-6.27350350584652,1,0.541,0
"316","NETO1",0,-6.34703516460241,0.991,0.183,0
"317","NFASC",0,-6.13971306956847,0.976,0.309,0
"318","NGEF",0,-5.11851392649954,0.983,0.256,0
"319","NKAIN2",0,-5.95846419179524,0.999,0.789,0
"320","NLGN1",0,-6.93684988544238,1,0.858,0
"321","NLGN4X",0,-5.28098287081807,0.971,0.634,0
"322","NOL4",0,-6.48232420725764,0.978,0.358,0
"323","NOVA1",0,-6.26425420114037,0.998,0.358,0
"324","NPAS2",0,-4.27512364274546,0.986,0.374,0
"325","NR2F1-AS1",0,-6.77434517568186,0.992,0.354,0
"326","NRG3",0,-8.81669065218727,1,0.911,0
"327","NRXN1",0,-6.95434503714436,1,0.89,0
"328","NRXN3",0,-6.10253257947783,1,0.963,0
"329","NTM",0,-4.71728382129443,1,0.894,0
"330","NTRK2",0,-5.71328267242707,0.996,0.451,0
"331","NTRK3",0,-7.0499923947133,0.998,0.358,0
"332","NWD2",0,-8.60830341137697,0.973,0.215,0
"333","OLFM3",0,-6.54280188529896,0.977,0.179,0
"334","OPCML",0,-8.37738043921176,1,0.724,0
"335","OR2AG2",0,-7.37603025542156,0.875,0.22,0
"336","PAICSP4",0,-6.72737177925003,0.972,0.15,0
"337","PAK3",0,-6.44189632778106,1,0.988,0
"338","PCDH7",0,-6.14193215739825,0.998,0.553,0
"339","PCDH9",0,-6.6992057095135,1,0.931,0
"340","PCDHA@",0,-6.77412302025815,0.912,0.276,0
"341","PCLO",0,-3.72382793311373,0.999,0.63,0
"342","PCSK2",0,-6.09427980625813,0.989,0.276,0
"343","PDE10A",0,-6.0056315618889,0.963,0.407,0
"344","PDE1A",0,-7.4752816821657,0.982,0.459,0
"345","PDE2A",0,-5.32484187312633,0.955,0.093,0
"346","PDE4D",0,-3.72904988458492,1,0.907,0
"347","PDE7B",0,-5.65989938989993,0.982,0.378,0
"348","PDIA2",0,-5.68857706281248,0.827,0.024,0
"349","PDZD2",0,-6.58453164600686,0.996,0.927,0
"350","PECAM1",0,5.84823279192612,0.503,0.581,0
"351","PEX5L",0,-8.42092310427747,0.998,0.512,0
"352","PGBD5",0,-5.25041779361463,0.922,0.154,0
"353","PHACTR1",0,-3.5344541990535,1,0.829,0
"354","PHACTR3",0,-6.88332061395337,0.979,0.28,0
"355","PIK3R5",0,8.8912059867543,0.219,0.736,0
"356","PKNOX2",0,-7.31155420646073,0.973,0.309,0
"357","PLCB1",0,-8.40484443131628,1,0.756,0
"358","PLCG2",0,7.48202460854018,0.394,0.72,0
"359","PLEKHA6",0,-5.13857426018004,0.982,0.195,0
"360","PLK2",0,-7.07194735654597,0.742,0.008,0
"361","PLXNA4",0,-5.91369256647197,0.988,0.569,0
"362","PPARGC1A",0,-6.92019823631346,0.999,0.589,0
"363","PPFIA2",0,-6.8291236990146,1,0.829,0
"364","PPFIBP1",0,-5.85398258073949,0.983,0.394,0
"365","PPM1E",0,-4.75405727931141,0.984,0.626,0
"366","PPM1H",0,-4.93020811943235,0.953,0.431,0
"367","PPP1R16B",0,-6.61808676520726,0.952,0.321,0
"368","PPP1R9A",0,-6.19500172752982,0.973,0.496,0
"369","PPP2R2B",0,-5.82474169190293,0.999,0.768,0
"370","PPP2R2C",0,-7.53669038797784,0.995,0.362,0
"371","PPP4R4",0,-7.32581947296835,0.935,0.13,0
"372","PRICKLE1",0,-5.5531249389128,0.998,0.967,0
"373","PRKAA2",0,-7.02524314041946,0.903,0.159,0
"374","PRKAR2B",0,-5.70572374778032,0.977,0.683,0
"375","PRMT8",0,-6.44360949561988,0.869,0.236,0
"376","PRR16",0,-7.40259284596782,0.912,0.305,0
"377","PTPRD",0,-8.26418653331501,1,0.988,0
"378","PTPRG",0,-5.77433999243569,0.999,0.72,0
"379","PTPRK",0,-6.54487119076141,0.989,0.533,0
"380","PTPRN2",0,-4.29672367152595,1,0.553,0
"381","PTPRR",0,-8.37489301657318,0.991,0.346,0
"382","R3HDM1",0,-3.33765971165382,1,0.691,0
"383","RAB11FIP4",0,-5.24262871927494,0.963,0.622,0
"384","RAB27B",0,-5.69030278486432,0.942,0.74,0
"385","RALYL",0,-8.94377705880496,1,0.736,0
"386","RAP1GAP",0,-5.18651532664165,0.953,0.195,0
"387","RAPGEF5",0,-7.46799852251459,0.997,0.329,0
"388","RASGRF2",0,-6.03753842154256,0.991,0.48,0
"389","RBFOX1",0,-7.29156874069495,1,1,0
"390","RBFOX2",0,-4.68426926378678,0.999,0.646,0
"391","RBFOX3",0,-7.83571347692281,0.997,0.427,0
"392","RBM47",0,6.44185255694835,0.86,0.939,0
"393","RCAN2",0,-5.0312787702333,0.986,0.15,0
"394","REEP2",0,-5.63642995798608,0.827,0.037,0
"395","RGS6",0,-6.45504461742084,0.999,0.711,0
"396","RGS7",0,-7.09809951383811,1,0.768,0
"397","RGS7BP",0,-5.63304898391209,0.941,0.175,0
"398","RIMBP2",0,-5.76163359220669,0.981,0.305,0
"399","RIMS1",0,-6.40608863051145,1,0.695,0
"400","RIMS2",0,-6.90838743797613,1,0.931,0
"401","RNF144A",0,-8.10184699826698,0.98,0.15,0
"402","RNF165",0,-6.43996211318756,0.889,0.232,0
"403","ROBO2",0,-7.14649386870811,0.998,0.854,0
"404","RUNDC3B",0,-7.70063836641517,0.953,0.211,0
"405","RUNX1T1",0,-5.28497320659641,0.972,0.341,0
"406","RYR2",0,-6.42921365333108,1,0.89,0
"407","SATB2",0,-4.22801131625258,0.996,0.264,0
"408","SBK1",0,-5.7776717776803,0.896,0.329,0
"409","SCN1A",0,-6.87830397754046,0.981,0.13,0
"410","SCN2A",0,-5.37983490246233,0.999,0.24,0
"411","SCN3A",0,-8.79308171843923,0.998,0.167,0
"412","SCN3B",0,-8.24005591383045,0.971,0.077,0
"413","SCN8A",0,-4.56689692568429,0.996,0.443,0
"414","SEC14L5",0,-5.62440682672119,0.962,0.264,0
"415","SERTM1",0,-4.08638076111024,0.16,0,0
"416","SFTA1P",0,-7.41617742099394,0.848,0.016,0
"417","SGCD",0,-5.88480766818422,0.946,0.614,0
"418","SGIP1",0,-8.21385031509038,0.993,0.297,0
"419","SH3GL2",0,-5.84033717727875,0.998,0.256,0
"420","SH3GL3",0,-5.32570163046962,0.984,0.386,0
"421","SHANK3",0,-5.64470671812189,0.909,0.073,0
"422","SHISA9",0,-5.73623062353184,0.997,0.76,0
"423","SLC16A7",0,-7.43619475570559,0.942,0.297,0
"424","SLC1A1",0,-6.56103893819663,0.874,0.268,0
"425","SLC22A15",0,-7.05725955468174,0.876,0.264,0
"426","SLC22A24",0,-7.08297457965742,0.868,0.297,0
"427","SLC22A25",0,-8.03551119547865,0.921,0.402,0
"428","SLC2A5",0,7.4278384783671,0.614,0.858,0
"429","SLC35F3",0,-4.58558735410603,0.994,0.581,0
"430","SLC44A5",0,-5.8190751363759,0.969,0.728,0
"431","SLC4A10",0,-8.9478673235533,0.999,0.598,0
"432","SNAP91",0,-4.93104965810917,0.994,0.293,0
"433","SNORD115@",0,-6.81664315474702,0.998,0.244,0
"434","SNTB2",0,-5.35191618322762,0.986,0.606,0
"435","SNTG1",0,-8.10493965380987,0.999,0.793,0
"436","SNX32",0,-6.12251556756997,0.904,0.195,0
"437","SOBP",0,-6.90869437210642,0.993,0.248,0
"438","SORBS1",0,-6.95590983281603,0.999,0.528,0
"439","SORBS2",0,-6.97901441064112,1,0.463,0
"440","SORCS3",0,-6.65730099071045,0.932,0.496,0
"441","SORL1",0,2.84473027022708,0.989,0.996,0
"442","SP100",0,8.64585060754666,0.174,0.565,0
"443","SPEF2",0,-6.70511083813367,0.857,0.224,0
"444","SPTBN4",0,-6.5018486430608,0.996,0.577,0
"445","SRGAP2",0,5.05389648807026,0.939,1,0
"446","SRGAP2B",0,5.07347113650642,0.89,1,0
"447","SRGAP2C",0,4.125152550752,0.872,1,0
"448","SRRM3",0,-5.78182276148615,0.994,0.569,0
"449","SRRM4",0,-7.37258527557884,0.982,0.467,0
"450","ST6GALNAC5",0,-9.3585487223096,0.998,0.407,0
"451","ST8SIA3",0,-5.89495984810059,0.969,0.065,0
"452","ST8SIA5",0,-5.86624477692145,0.915,0.199,0
"453","STAT4",0,-6.23898225713763,0.921,0.313,0
"454","STEAP2",0,-7.0424856732736,0.774,0.041,0
"455","STK32B",0,5.65025575946023,0.75,0.691,0
"456","STOX2",0,-5.49943156896407,0.985,0.459,0
"457","STXBP1",0,-4.40580333639682,0.999,0.39,0
"458","STXBP5L",0,-8.5760972199281,1,0.793,0
"459","SUSD4",0,-6.02463632189956,0.947,0.305,0
"460","SV2B",0,-5.71710240712216,0.996,0.402,0
"461","SYBU",0,-8.32735944493253,0.986,0.195,0
"462","SYN2",0,-6.78871435899601,0.995,0.439,0
"463","SYN3",0,-5.39304323801546,0.997,0.581,0
"464","SYNE1",0,-3.72860821754041,1,0.728,0
"465","SYNJ2",0,-6.59688431451817,0.924,0.407,0
"466","SYT1",0,-5.53091567244994,1,0.593,0
"467","SYT14",0,-6.922211418063,0.984,0.366,0
"468","SYT16",0,-4.9977299303006,0.995,0.467,0
"469","SYTL2",0,-5.93069424774309,0.975,0.268,0
