,ephys_session_id,adapt,avg_rate,first_isi,isi_cv,latency,mean_isi,median_isi,stim_amp,threshold_v,peak_v,trough_v,fast_trough_v,slow_trough_v,adp_v,width,upstroke_downstroke_ratio,peak_t,fast_trough_t,trough_t,slow_trough_t,rheo_first_isi,v_baseline,rheobase_i,fi_fit_slope,sag,vm_for_sag,input_resistance,tau
207,sub-755664569_ses-757575829_icephys.nwb,0.0439689171101243,13.000260005200104,0.02416000000000007,0.28679145440204296,0.01917999999999997,0.042396666666666666,0.04077999999999998,130.0,-34.44375228881836,31.95625114440918,-48.98125457763672,-48.85625457763672,,,0.0008799999999999918,1.1669165107968962,0.56448,0.56704,0.5674,,0.061279999999999994,-64.26612418038505,90.0,0.31500630012600256,0.03849531337618828,-81.66250610351562,232.81249403953552,0.01755347406456707
208,sub-743050401_ses-746039465_icephys.nwb,0.23788675107756466,9.000180003600073,0.012979999999999992,1.7306512248934038,0.023920000000000045,0.11096,0.039270000000000034,100.0,-32.56874847412109,38.92499923706055,-46.9000015258789,-43.81250381469727,,,0.000920000000000032,1.2837253171513765,0.5946600000000001,0.5973,0.86898,,,-71.75794143676758,50.0,0.168551769296401,0.09404624253511427,-93.51874542236328,231.71862959861755,0.015897268502642302
209,sub-868713258_ses-872054223_icephys.nwb,0.011653224230004951,25.0005000100002,0.012440000000000008,0.17521942131778828,0.025920000000000054,0.016683333333333328,0.016239999999999977,340.0,-30.781251907348636,24.368749618530273,-52.13125228881836,-51.724998474121094,,,0.00034000000000000696,0.5232420405290512,0.5517,0.55274,0.5524600000000001,,0.022560000000000024,-70.40752258300782,300.0,0.7120142402848061,0.1125887930393219,-80.90625762939453,92.30709820985794,0.005559255025162512
210,sub-868713184_ses-872555585_icephys.nwb,0.017125949438346427,27.00054001080022,0.015240000000000031,0.2581499007936702,0.016000000000000014,0.019090769230769227,0.017249999999999932,140.0,-27.31875228881836,21.693750381469727,-41.60625076293945,-41.256248474121094,,,0.0005199999999999648,0.8174899828428399,0.5409,0.5431199999999999,0.54466,,0.041560000000000034,-64.37809329562718,90.0,0.9866119110091701,0.007602968253195286,-87.58124542236328,202.6171088218689,0.009855084601987977
211,sub-729729908_ses-731704555_icephys.nwb,0.6141369177504299,4.000080001600033,0.008299999999999974,1.0370385627769374,0.09938000000000002,0.06306666666666667,0.025900000000000038,29.99999809265137,-45.59375381469727,32.0,-57.53125381469727,-57.4375,,,0.0005199999999998539,0.9051166547980032,0.6004,0.60172,0.6016199999999999,,0.008299999999999974,-71.62262301974827,29.99999809265137,0.2750054935533603,0.07383676618337631,-102.81250762939452,344.37492489814764,0.03533478936900096
212,sub-836127696_ses-838479534_icephys.nwb,0.12192795134449727,4.000080001600033,0.016920000000000046,0.1946945034921199,0.016639999999999988,0.022593333333333358,0.02322000000000002,160.0,-43.16875457763672,33.375003814697266,-57.84375381469727,-57.83124923706055,,,0.0005199999999999648,0.8589672002507509,0.53442,0.53574,0.53564,,,-67.16526794433594,119.99999237060548,0.13000258174108945,0.013747531920671465,-83.80000305175781,149.87488090991977,0.012733582447151072
213,sub-746220165_ses-752081546_icephys.nwb,0.0237802601538362,19.000380007600157,0.03423999999999994,0.2603247306154154,0.05000000000000005,0.04979222222222221,0.04618999999999995,119.99999237060548,-31.30000114440918,23.79374885559082,-49.724998474121094,-48.78125381469727,,,0.000540000000000096,0.7773912284992583,0.6706,0.6721199999999999,0.6836399999999999,,,-69.13745212554932,80.0,0.43000861199779344,0.11556077748537065,-85.85625457763672,213.59366178512573,0.01680807984850446
214,sub-737379098_ses-741194741_icephys.nwb,0.1238275738803224,6.000120002400049,0.018379999999999952,0.3031282360954277,0.021220000000000017,0.036071999999999986,0.03834000000000004,100.0,-42.76250457763672,21.78750228881836,-59.04375457763672,-59.04375457763672,,,0.0006599999999999938,0.9151077150038384,0.57182,0.5736,0.5736,,,-76.46349080403645,59.99999618530274,0.2698329879071761,0.0143308499827981,-98.4937515258789,275.3124237060547,0.01755499350808121
215,sub-844940727_ses-848302854_icephys.nwb,0.04798769486495368,10.000200004000082,0.03161999999999998,1.1155781722114773,0.029260000000000064,0.08883555555555553,0.058540000000000036,70.0,-38.368751525878906,43.974998474121094,-51.81875228881836,-51.80624771118164,,,0.0006000000000000449,0.9698309271204996,0.6867,0.68828,0.6883400000000001,,,-60.39281463623047,29.99999809265137,0.18000359597111987,0.0709817111492157,-86.98125457763672,220.09387612342837,0.025006866695294776
216,sub-822442681_ses-827523811_icephys.nwb,0.2804430793105834,5.000100002000041,0.035640000000000005,0.7537537601502691,0.024179999999999983,0.09404,0.06275000000000003,220.0,-29.54375076293945,21.899999618530273,-41.037498474121094,-40.20000076293945,,,0.0012199999999999989,1.711766805336102,0.60732,0.61522,0.61892,,,-70.55791126598011,170.0,0.09813281877143927,0.038700751960277564,-91.1937484741211,177.4999499320984,0.010590138514857624
217,sub-626194722_ses-637362669_icephys.nwb,0.02317597404013575,25.0005000100002,0.01890000000000014,0.2565111437515379,0.025819999999999958,0.03951166666666667,0.038089999999999964,150.0,-37.0,22.8125,-52.37500381469727,-52.15625,,,0.00042000000000008697,0.7334653064996383,0.5910199999999999,0.5922000000000001,0.5920799999999999,,,-70.39813293457031,100.0,0.40109092592702383,0.20119476318359372,-91.50000762939452,187.1153712272644,0.015601736209875528
218,sub-750787657_ses-754769357_icephys.nwb,,2.0000400008000163,0.02776000000000001,0.0,0.012260000000000049,0.02776000000000001,0.02776000000000001,140.0,-38.26875305175781,37.1875,-57.38750457763672,-57.36249923706055,,,0.0006000000000000449,0.8538452279668165,0.53908,0.54064,0.54066,,,-62.73861169815064,100.0,0.020690069472752527,0.03701736405491829,-76.15000915527344,164.84393179416656,0.008289489989530885
219,sub-714724552_ses-716855382_icephys.nwb,-0.0033217668221573802,8.000160003200065,0.12528000000000006,0.03143195608200471,0.09782000000000003,0.12226,0.12379999999999992,170.0,-30.46875,27.0,-55.37500381469727,-54.43750381469727,,,0.0015400000000000966,1.6945324649918945,1.16718,1.17662,1.18172,,,-73.37542724609375,130.0,0.09619757612543564,0.057306878268718726,-88.78125,120.15632539987564,0.00914990660223018
220,sub-907862629_ses-912952847_icephys.nwb,0.11045127900677623,4.000080001600033,0.13357999999999992,0.19700615087436885,0.07732000000000007,0.1851333333333333,0.20948000000000003,180.0,-34.54375457763672,51.4625015258789,-52.48749923706055,-44.599998474121094,,,0.0009599999999999608,1.598317944443208,0.8197200000000001,0.8287800000000001,0.8810600000000001,,,-74.35963935852051,140.0,0.082144503876825,0.015542407520115376,-83.73124694824219,65.04688411951065,0.010539210264749913
221,sub-842380566_ses-847073537_icephys.nwb,0.18678817186123475,7.000140002800058,0.04514000000000007,0.625638938193565,0.046839999999999986,0.14809333333333333,0.12118,130.0,-28.98750114440918,39.65625,-40.93750381469727,-40.33749771118164,,,0.0008200000000000429,1.106766074531922,0.63826,0.64052,0.64278,,,-59.90701789855957,90.0,0.1350027000540011,0.0715135708451271,-85.60000610351562,220.96888720989227,0.02486998314664044
222,sub-805647699_ses-809338947_icephys.nwb,0.10033245260285037,6.000120002400049,0.032039999999999964,0.2925528355574331,0.036660000000000026,0.046752,0.0413,140.0,-36.67500305175781,37.00625228881836,-51.78125381469727,-51.66250228881836,,,0.000520000000000076,0.8355559743270138,0.59112,0.5924,0.5922000000000001,,,-69.18086166381836,100.0,0.12000239661470248,0.1670549362897873,-89.38749694824219,195.062518119812,0.017818313394773792
223,sub-696533163_ses-697609256_icephys.nwb,0.006792565686208216,29.00058001160023,0.0109999999999999,3.4025262027968237,-1.9999999999908983e-05,0.03415655172413793,0.010499999999999956,420.0,-41.21875,26.875,-64.53125,-62.93750381469727,,,0.000320000000000098,0.5440799724717186,1.42118,1.4221,1.4217799999999998,,0.017179999999999973,-69.60896530151368,380.0,0.9521742158981116,0.1399172842502594,-78.84375,81.40632510185243,0.007633541518189726
224,sub-690919641_ses-694473905_icephys.nwb,0.0005196143159181691,65.00130002600054,0.009719999999999951,0.05459453361863472,0.016820000000000057,0.010161874999999996,0.010000000000000007,150.0,-39.34375381469727,24.84375,-61.40625381469727,-61.00000381469727,,,0.00041999999999986487,0.6156312896173809,0.5159400000000001,0.51702,0.51684,,,-66.5562520345052,110.0,1.3150263005260108,0.17608505487442014,-94.00000762939452,243.12511086463928,0.009847271450139429
225,sub-740369808_ses-745014495_icephys.nwb,0.02116315207227082,26.00052001040021,0.0170800000000001,0.2479577060693627,0.017739999999999978,0.0376712,0.03746000000000005,80.0,-34.63750457763672,55.00000381469727,-47.40625381469727,-45.099998474121094,-47.40625381469727,,0.0006000000000000449,1.0912884148226925,0.57214,0.5740000000000001,0.5889,0.5889,0.09626,-63.82172727584839,40.0,0.5000099897093745,0.09512346237897873,-90.96250915527344,304.0626347064972,0.0155859971056261
